0	0	0	0	0	0	
0.00266667	0	0	0	0	0	
0.00533333	8.99148e-016	1.14517e-017	1.11292e-015	1.42469e-017	2.11407e-022	
0.008	5.87038e-015	8.15866e-017	7.37049e-015	1.01504e-016	2.41949e-021	
0.0106667	2.10002e-014	3.16358e-016	2.66794e-014	3.93603e-016	1.37166e-020	
0.0133333	5.54004e-014	8.97474e-016	7.11164e-014	1.11665e-015	5.32781e-020	
0.016	1.21185e-013	2.09548e-015	1.57037e-013	2.6073e-015	1.62366e-019	
0.0186667	2.33381e-013	4.27997e-015	3.0508e-013	5.32549e-015	4.17554e-019	
0.0213333	4.098e-013	7.92755e-015	5.40105e-013	9.86439e-015	9.47078e-019	
0.024	6.70903e-013	1.36281e-014	8.91094e-013	1.69581e-014	1.95019e-018	
0.0266667	1.03966e-012	2.20894e-014	1.39102e-012	2.74878e-014	3.71936e-018	
0.0293333	1.54138e-012	3.41413e-014	2.07674e-012	4.24862e-014	6.66517e-018	
0.032	2.20364e-012	5.07379e-014	2.98878e-012	6.31411e-014	1.13437e-017	
0.0346667	3.05608e-012	7.29599e-014	4.17129e-012	9.07979e-014	1.84865e-017	
0.0373333	4.13034e-012	1.02016e-013	5.6718e-012	1.26961e-013	2.90325e-017	
0.04	5.45991e-012	1.39244e-013	7.54113e-012	1.73297e-013	4.41621e-017	
0.0426667	7.08005e-012	1.8611e-013	9.83326e-012	2.31631e-013	6.53338e-017	
0.0453333	9.02772e-012	2.44211e-013	1.26052e-011	3.03952e-013	9.4322e-017	
0.048	1.13414e-011	3.15273e-013	1.59167e-011	3.92408e-013	1.33257e-016	
0.0506667	1.40612e-011	4.01151e-013	1.98305e-011	4.99311e-013	1.84665e-016	
0.0533333	1.72286e-011	5.03829e-013	2.44119e-011	6.27131e-013	2.51515e-016	
0.056	2.08863e-011	6.25418e-013	2.97286e-011	7.78498e-013	3.3726e-016	
0.0586667	2.50786e-011	7.68158e-013	3.5851e-011	9.56202e-013	4.45885e-016	
0.0613333	2.98508e-011	9.34415e-013	4.28517e-011	1.16319e-012	5.81953e-016	
0.064	3.52497e-011	1.12668e-012	5.08055e-011	1.40257e-012	7.50654e-016	
0.0666667	4.13229e-011	1.34757e-012	5.97895e-011	1.67759e-012	9.57859e-016	
0.0693333	4.81194e-011	1.59982e-012	6.98829e-011	1.99168e-012	1.21017e-015	
0.072	5.56892e-011	1.8863e-012	8.11668e-011	2.34839e-012	1.51495e-015	
0.0746667	6.40832e-011	2.21e-012	9.37244e-011	2.75146e-012	1.88044e-015	
0.0773333	7.33536e-011	2.57401e-012	1.07641e-010	3.20475e-012	2.31573e-015	
0.08	8.35534e-011	2.98157e-012	1.23003e-010	3.71228e-012	2.83088e-015	
0.0826667	9.47365e-011	3.43601e-012	1.39899e-010	4.27823e-012	3.43694e-015	
0.0853333	1.06958e-010	3.94082e-012	1.5842e-010	4.9069e-012	4.14603e-015	
0.088	1.20273e-010	4.49955e-012	1.78657e-010	5.60277e-012	4.97138e-015	
0.0906667	1.34739e-010	5.11592e-012	2.00705e-010	6.37045e-012	5.92742e-015	
0.0933333	1.50414e-010	5.79374e-012	2.24659e-010	7.21468e-012	7.02979e-015	
0.096	1.67355e-010	6.53692e-012	2.50615e-010	8.14036e-012	8.29546e-015	
0.0986667	1.85622e-010	7.34951e-012	2.78671e-010	9.15254e-012	9.74275e-015	
0.101333	2.05275e-010	8.23567e-012	3.08928e-010	1.02564e-011	1.13914e-014	
0.104	2.26374e-010	9.19966e-012	3.41487e-010	1.14572e-011	1.32627e-014	
0.106667	2.48981e-010	1.02459e-011	3.7645e-010	1.27605e-011	1.53794e-014	
0.109333	2.73159e-010	1.13787e-011	4.13921e-010	1.41719e-011	1.77659e-014	
0.112	2.98971e-010	1.26029e-011	4.54005e-010	1.5697e-011	2.04484e-014	
0.114667	3.2648e-010	1.39231e-011	4.9681e-010	1.73418e-011	2.34547e-014	
0.117333	3.5575e-010	1.53441e-011	5.42442e-010	1.91122e-011	2.68144e-014	
0.12	3.86847e-010	1.68708e-011	5.91011e-010	2.10145e-011	3.05593e-014	
0.122667	4.19837e-010	1.85082e-011	6.42628e-010	2.30548e-011	3.47228e-014	
0.125333	4.54786e-010	2.02616e-011	6.97403e-010	2.52396e-011	3.93406e-014	
0.128	4.91761e-010	2.21361e-011	7.5545e-010	2.75754e-011	4.44502e-014	
0.130667	5.30831e-010	2.4137e-011	8.16882e-010	3.00689e-011	5.00916e-014	
0.133333	5.72063e-010	2.62699e-011	8.81814e-010	3.27269e-011	5.63069e-014	
0.136	6.15527e-010	2.85403e-011	9.50363e-010	3.55563e-011	6.31404e-014	
0.138667	6.61292e-010	3.09538e-011	1.02265e-009	3.85642e-011	7.06391e-014	
0.141333	7.0943e-010	3.35161e-011	1.09878e-009	4.17578e-011	7.88522e-014	
0.144	7.6001e-010	3.62332e-011	1.17889e-009	4.51444e-011	8.78316e-014	
0.146667	8.13104e-010	3.9111e-011	1.26308e-009	4.87314e-011	9.76316e-014	
0.149333	8.68785e-010	4.21556e-011	1.3515e-009	5.25264e-011	1.08309e-013	
0.152	9.27125e-010	4.53731e-011	1.44424e-009	5.6537e-011	1.19925e-013	
0.154667	9.88197e-010	4.87698e-011	1.54145e-009	6.07712e-011	1.32541e-013	
