0	0	0	0	0	0	
0.00266667	0	0	0	0	0	
0.00533333	8.99126e-016	1.14515e-017	1.11289e-015	1.42466e-017	2.11401e-022	
0.008	5.8702e-015	8.15837e-017	7.37022e-015	1.01501e-016	2.4194e-021	
0.0106667	2.09994e-014	3.16343e-016	2.66781e-014	3.93588e-016	1.37159e-020	
0.0133333	5.5398e-014	8.97422e-016	7.11121e-014	1.11659e-015	5.32747e-020	
0.016	1.21179e-013	2.09534e-015	1.57026e-013	2.60715e-015	1.62354e-019	
0.0186667	2.33367e-013	4.27963e-015	3.05054e-013	5.32515e-015	4.17517e-019	
0.0213333	4.09772e-013	7.92682e-015	5.40052e-013	9.86366e-015	9.46983e-019	
0.024	6.70852e-013	1.36266e-014	8.90995e-013	1.69567e-014	1.94997e-018	
0.0266667	1.03957e-012	2.20869e-014	1.39085e-012	2.74853e-014	3.71889e-018	
0.0293333	1.54124e-012	3.41369e-014	2.07645e-012	4.24819e-014	6.66424e-018	
0.032	2.20342e-012	5.07308e-014	2.98833e-012	6.31341e-014	1.1342e-017	
0.0346667	3.05575e-012	7.29488e-014	4.17061e-012	9.0787e-014	1.84835e-017	
0.0373333	4.12986e-012	1.01999e-013	5.67079e-012	1.26945e-013	2.90273e-017	
0.04	5.45922e-012	1.39219e-013	7.5397e-012	1.73273e-013	4.41537e-017	
0.0426667	7.07911e-012	1.86075e-013	9.83127e-012	2.31597e-013	6.53206e-017	
0.0453333	9.02643e-012	2.44162e-013	1.26024e-011	3.03904e-013	9.43016e-017	
0.048	1.13397e-011	3.15206e-013	1.59131e-011	3.92343e-013	1.33226e-016	
0.0506667	1.4059e-011	4.01061e-013	1.98257e-011	4.99223e-013	1.8462e-016	
0.0533333	1.72257e-011	5.03709e-013	2.44056e-011	6.27014e-013	2.51451e-016	
0.056	2.08826e-011	6.25261e-013	2.97206e-011	7.78346e-013	3.3717e-016	
0.0586667	2.50739e-011	7.67956e-013	3.58409e-011	9.56006e-013	4.4576e-016	
0.0613333	2.9845e-011	9.34157e-013	4.2839e-011	1.16294e-012	5.81781e-016	
0.064	3.52425e-011	1.12635e-012	5.07897e-011	1.40225e-012	7.50423e-016	
0.0666667	4.13141e-011	1.34716e-012	5.97701e-011	1.6772e-012	9.57551e-016	
0.0693333	4.81088e-011	1.59932e-012	6.98593e-011	1.99119e-012	1.20976e-015	
0.072	5.56764e-011	1.88569e-012	8.11383e-011	2.3478e-012	1.51443e-015	
0.0746667	6.40679e-011	2.20925e-012	9.36902e-011	2.75073e-012	1.87976e-015	
0.0773333	7.33355e-011	2.5731e-012	1.076e-010	3.20387e-012	2.31486e-015	
0.08	8.3532e-011	2.98048e-012	1.22954e-010	3.71123e-012	2.82978e-015	
0.0826667	9.47114e-011	3.43472e-012	1.39842e-010	4.27697e-012	3.43556e-015	
0.0853333	1.06929e-010	3.93928e-012	1.58353e-010	4.90541e-012	4.14431e-015	
0.088	1.20239e-010	4.49774e-012	1.7858e-010	5.60102e-012	4.96925e-015	
0.0906667	1.347e-010	5.1138e-012	2.00615e-010	6.36838e-012	5.9248e-015	
0.0933333	1.50369e-010	5.79126e-012	2.24555e-010	7.21227e-012	7.02659e-015	
0.096	1.67303e-010	6.53404e-012	2.50496e-010	8.13757e-012	8.29158e-015	
0.0986667	1.85563e-010	7.34618e-012	2.78535e-010	9.1493e-012	9.73806e-015	
0.101333	2.05207e-010	8.23183e-012	3.08773e-010	1.02527e-011	1.13858e-014	
0.104	2.26298e-010	9.19525e-012	3.4131e-010	1.1453e-011	1.32559e-014	
0.106667	2.48895e-010	1.02408e-011	3.7625e-010	1.27556e-011	1.53713e-014	
0.109333	2.73062e-010	1.1373e-011	4.13695e-010	1.41663e-011	1.77564e-014	
0.112	2.98862e-010	1.25964e-011	4.53751e-010	1.56907e-011	2.04371e-014	
0.114667	3.26357e-010	1.39157e-011	4.96525e-010	1.73346e-011	2.34414e-014	
0.117333	3.55614e-010	1.53357e-011	5.42123e-010	1.91041e-011	2.6799e-014	
0.12	3.86695e-010	1.68614e-011	5.90655e-010	2.10053e-011	3.05413e-014	
0.122667	4.19668e-010	1.84977e-011	6.42231e-010	2.30445e-011	3.47019e-014	
0.125333	4.54599e-010	2.02498e-011	6.96963e-010	2.52281e-011	3.93163e-014	
0.128	4.91555e-010	2.21229e-011	7.54962e-010	2.75626e-011	4.44222e-014	
0.130667	5.30603e-010	2.41223e-011	8.16343e-010	3.00546e-011	5.00593e-014	
0.133333	5.71813e-010	2.62536e-011	8.8122e-010	3.2711e-011	5.62698e-014	
0.136	6.15252e-010	2.85221e-011	9.4971e-010	3.55387e-011	6.3098e-014	
0.138667	6.60991e-010	3.09337e-011	1.02193e-009	3.85447e-011	7.05907e-014	
0.141333	7.091e-010	3.34939e-011	1.09799e-009	4.17363e-011	7.87971e-014	
0.144	7.59649e-010	3.62088e-011	1.17803e-009	4.51206e-011	8.77689e-014	
0.146667	8.12711e-010	3.90841e-011	1.26214e-009	4.87052e-011	9.75606e-014	
0.149333	8.68357e-010	4.21261e-011	1.35047e-009	5.24977e-011	1.08229e-013	
0.152	9.26659e-010	4.53407e-011	1.44313e-009	5.65056e-011	1.19835e-013	
0.154667	9.87692e-010	4.87343e-011	1.54023e-009	6.07368e-011	1.32439e-013	
