0	0	0	0	0	0	
0.00266667	0	0	0	0	0	
0.00533333	8.99066e-016	1.14507e-017	1.11282e-015	1.42456e-017	2.11387e-022	
0.008	5.86971e-015	8.15758e-017	7.36949e-015	1.01492e-016	2.41914e-021	
0.0106667	2.09972e-014	3.16303e-016	2.66746e-014	3.93545e-016	1.37139e-020	
0.0133333	5.53912e-014	8.97279e-016	7.11002e-014	1.11644e-015	5.32654e-020	
0.016	1.21162e-013	2.09494e-015	1.56994e-013	2.60674e-015	1.6232e-019	
0.0186667	2.33329e-013	4.27867e-015	3.04982e-013	5.32419e-015	4.17416e-019	
0.0213333	4.09696e-013	7.92479e-015	5.39906e-013	9.86165e-015	9.4672e-019	
0.024	6.70713e-013	1.36227e-014	8.90721e-013	1.69528e-014	1.94936e-018	
0.0266667	1.03933e-012	2.20798e-014	1.39038e-012	2.74783e-014	3.7176e-018	
0.0293333	1.54085e-012	3.41249e-014	2.07567e-012	4.247e-014	6.6617e-018	
0.032	2.20282e-012	5.07112e-014	2.9871e-012	6.31148e-014	1.13373e-017	
0.0346667	3.05484e-012	7.29182e-014	4.16873e-012	9.0757e-014	1.84751e-017	
0.0373333	4.12853e-012	1.01953e-013	5.66804e-012	1.269e-013	2.90132e-017	
0.04	5.45734e-012	1.39151e-013	7.53577e-012	1.73207e-013	4.41306e-017	
0.0426667	7.07651e-012	1.85978e-013	9.82578e-012	2.31502e-013	6.52841e-017	
0.0453333	9.02291e-012	2.44027e-013	1.2595e-011	3.03772e-013	9.42455e-017	
0.048	1.1335e-011	3.15021e-013	1.5903e-011	3.92162e-013	1.33142e-016	
0.0506667	1.40528e-011	4.00811e-013	1.98125e-011	4.9898e-013	1.84497e-016	
0.0533333	1.72177e-011	5.03379e-013	2.43884e-011	6.26693e-013	2.51274e-016	
0.056	2.08724e-011	6.2483e-013	2.96986e-011	7.77926e-013	3.36921e-016	
0.0586667	2.50611e-011	7.674e-013	3.5813e-011	9.55465e-013	4.45414e-016	
0.0613333	2.98291e-011	9.33449e-013	4.2804e-011	1.16225e-012	5.81309e-016	
0.064	3.52228e-011	1.12546e-012	5.07464e-011	1.40138e-012	7.49787e-016	
0.0666667	4.12901e-011	1.34605e-012	5.97169e-011	1.67611e-012	9.56705e-016	
0.0693333	4.80796e-011	1.59794e-012	6.97944e-011	1.98985e-012	1.20865e-015	
0.072	5.56412e-011	1.884e-012	8.10599e-011	2.34615e-012	1.51298e-015	
0.0746667	6.40259e-011	2.20719e-012	9.35962e-011	2.74874e-012	1.87789e-015	
0.0773333	7.32856e-011	2.57062e-012	1.07488e-010	3.20146e-012	2.31248e-015	
0.08	8.34731e-011	2.9775e-012	1.22822e-010	3.70833e-012	2.82676e-015	
0.0826667	9.46423e-011	3.43116e-012	1.39686e-010	4.27351e-012	3.43177e-015	
0.0853333	1.06848e-010	3.93507e-012	1.5817e-010	4.90131e-012	4.13958e-015	
0.088	1.20146e-010	4.49277e-012	1.78367e-010	5.59618e-012	4.96341e-015	
0.0906667	1.34592e-010	5.10797e-012	2.00368e-010	6.36272e-012	5.91761e-015	
0.0933333	1.50244e-010	5.78445e-012	2.2427e-010	7.20565e-012	7.01781e-015	
0.096	1.6716e-010	6.52613e-012	2.50168e-010	8.12988e-012	8.2809e-015	
0.0986667	1.854e-010	7.33702e-012	2.7816e-010	9.14041e-012	9.72516e-015	
0.101333	2.05022e-010	8.22128e-012	3.08345e-010	1.02424e-011	1.13703e-014	
0.104	2.26088e-010	9.18314e-012	3.40824e-010	1.14412e-011	1.32374e-014	
0.106667	2.48658e-010	1.0227e-011	3.757e-010	1.27422e-011	1.53493e-014	
0.109333	2.72795e-010	1.13572e-011	4.13074e-010	1.4151e-011	1.77302e-014	
0.112	2.98562e-010	1.25785e-011	4.53053e-010	1.56732e-011	2.04063e-014	
0.114667	3.26022e-010	1.38954e-011	4.95741e-010	1.73149e-011	2.34052e-014	
0.117333	3.55239e-010	1.53128e-011	5.41246e-010	1.90818e-011	2.67565e-014	
0.12	3.86279e-010	1.68356e-011	5.89677e-010	2.09803e-011	3.04917e-014	
0.122667	4.19206e-010	1.84687e-011	6.41143e-010	2.30164e-011	3.46443e-014	
0.125333	4.54087e-010	2.02174e-011	6.95755e-010	2.51966e-011	3.92496e-014	
0.128	4.90988e-010	2.20867e-011	7.53624e-010	2.75274e-011	4.43451e-014	
0.130667	5.29978e-010	2.4082e-011	8.14865e-010	3.00154e-011	4.99706e-014	
0.133333	5.71125e-010	2.62087e-011	8.7959e-010	3.26674e-011	5.6168e-014	
0.136	6.14496e-010	2.84724e-011	9.47915e-010	3.54903e-011	6.29815e-014	
0.138667	6.60162e-010	3.08786e-011	1.01996e-009	3.84912e-011	7.04577e-014	
0.141333	7.08193e-010	3.34331e-011	1.09583e-009	4.16771e-011	7.86457e-014	
0.144	7.58659e-010	3.61417e-011	1.17566e-009	4.50554e-011	8.7597e-014	
0.146667	8.11631e-010	3.90103e-011	1.25956e-009	4.86335e-011	9.73658e-014	
0.149333	8.67181e-010	4.2045e-011	1.34765e-009	5.24189e-011	1.08009e-013	
0.152	9.25381e-010	4.52518e-011	1.44006e-009	5.64192e-011	1.19586e-013	
0.154667	9.86304e-010	4.8637e-011	1.5369e-009	6.06422e-011	1.3216e-013	
