0	0	0	0	0	0	
0.00266667	0	0	0	0	0	
0.00533333	8.98766e-016	1.14469e-017	1.11245e-015	1.42409e-017	2.11317e-022	
0.008	5.86726e-015	8.15363e-017	7.36583e-015	1.01448e-016	2.41787e-021	
0.0106667	2.09865e-014	3.161e-016	2.66568e-014	3.93331e-016	1.37043e-020	
0.0133333	5.53574e-014	8.96563e-016	7.10408e-014	1.11571e-015	5.32189e-020	
0.016	1.21075e-013	2.09293e-015	1.56836e-013	2.60472e-015	1.62151e-019	
0.0186667	2.33138e-013	4.27389e-015	3.04622e-013	5.31942e-015	4.16908e-019	
0.0213333	4.09316e-013	7.91465e-015	5.39173e-013	9.85159e-015	9.45407e-019	
0.024	6.70018e-013	1.36031e-014	8.89357e-013	1.69334e-014	1.94632e-018	
0.0266667	1.03814e-012	2.20443e-014	1.388e-012	2.74434e-014	3.71116e-018	
0.0293333	1.53891e-012	3.40645e-014	2.07175e-012	4.24108e-014	6.64899e-018	
0.032	2.19979e-012	5.06131e-014	2.98093e-012	6.30188e-014	1.13137e-017	
0.0346667	3.0503e-012	7.27652e-014	4.15938e-012	9.06073e-014	1.84334e-017	
0.0373333	4.12191e-012	1.01722e-013	5.6543e-012	1.26674e-013	2.89425e-017	
0.04	5.44796e-012	1.38813e-013	7.51614e-012	1.72877e-013	4.40153e-017	
0.0426667	7.06351e-012	1.85495e-013	9.79841e-012	2.31031e-013	6.51019e-017	
0.0453333	9.00528e-012	2.43352e-013	1.25576e-011	3.03114e-013	9.39658e-017	
0.048	1.13115e-011	3.14096e-013	1.58529e-011	3.91262e-013	1.32723e-016	
0.0506667	1.4022e-011	3.99568e-013	1.97464e-011	4.97769e-013	1.83884e-016	
0.0533333	1.7178e-011	5.01731e-013	2.43027e-011	6.25088e-013	2.50394e-016	
0.056	2.08218e-011	6.22679e-013	2.95886e-011	7.75832e-013	3.3568e-016	
0.0586667	2.49973e-011	7.64628e-013	3.56738e-011	9.52766e-013	4.43693e-016	
0.0613333	2.97495e-011	9.29917e-013	4.26297e-011	1.15881e-012	5.78958e-016	
0.064	3.51247e-011	1.12101e-012	5.05303e-011	1.39705e-012	7.46619e-016	
0.0666667	4.117e-011	1.34049e-012	5.94515e-011	1.67071e-012	9.52489e-016	
0.0693333	4.79339e-011	1.59107e-012	6.94712e-011	1.98317e-012	1.2031e-015	
0.072	5.54659e-011	1.87557e-012	8.06693e-011	2.33796e-012	1.50576e-015	
0.0746667	6.38165e-011	2.19694e-012	9.31276e-011	2.73877e-012	1.86859e-015	
0.0773333	7.30369e-011	2.55824e-012	1.0693e-010	3.18942e-012	2.3006e-015	
0.08	8.31796e-011	2.96264e-012	1.22161e-010	3.69388e-012	2.81173e-015	
0.0826667	9.4298e-011	3.41344e-012	1.38908e-010	4.25628e-012	3.41289e-015	
0.0853333	1.06446e-010	3.91406e-012	1.57259e-010	4.88089e-012	4.11605e-015	
0.088	1.19679e-010	4.468e-012	1.77306e-010	5.5721e-012	4.93428e-015	
0.0906667	1.34053e-010	5.07892e-012	1.99138e-010	6.33447e-012	5.8818e-015	
0.0933333	1.49624e-010	5.75054e-012	2.2285e-010	7.17268e-012	6.97405e-015	
0.096	1.66449e-010	6.48672e-012	2.48537e-010	8.09157e-012	8.22775e-015	
0.0986667	1.84588e-010	7.29144e-012	2.76293e-010	9.09609e-012	9.66095e-015	
0.101333	2.04099e-010	8.16876e-012	3.06217e-010	1.01913e-011	1.12931e-014	
0.104	2.25042e-010	9.12286e-012	3.38407e-010	1.13826e-011	1.31451e-014	
0.106667	2.47477e-010	1.0158e-011	3.72963e-010	1.26751e-011	1.52394e-014	
0.109333	2.71466e-010	1.12787e-011	4.09986e-010	1.40746e-011	1.76001e-014	
0.112	2.9707e-010	1.24892e-011	4.49579e-010	1.55865e-011	2.02527e-014	
0.114667	3.24353e-010	1.37944e-011	4.91844e-010	1.72166e-011	2.32247e-014	
0.117333	3.53376e-010	1.51988e-011	5.36888e-010	1.8971e-011	2.65452e-014	
0.12	3.84204e-010	1.67072e-011	5.84815e-010	2.08555e-011	3.02453e-014	
0.122667	4.16902e-010	1.83247e-011	6.35734e-010	2.28763e-011	3.43579e-014	
0.125333	4.51535e-010	2.0056e-011	6.8975e-010	2.50397e-011	3.89178e-014	
0.128	4.88168e-010	2.19065e-011	7.46975e-010	2.73522e-011	4.39621e-014	
0.130667	5.26868e-010	2.38813e-011	8.07517e-010	2.98202e-011	4.95297e-014	
0.133333	5.67701e-010	2.59856e-011	8.71489e-010	3.24505e-011	5.5662e-014	
0.136	6.10736e-010	2.8225e-011	9.39002e-010	3.52497e-011	6.24024e-014	
0.138667	6.5604e-010	3.06048e-011	1.01017e-009	3.82249e-011	6.97968e-014	
0.141333	7.03682e-010	3.31307e-011	1.0851e-009	4.1383e-011	7.78933e-014	
0.144	7.53731e-010	3.58083e-011	1.16392e-009	4.47312e-011	8.67427e-014	
0.146667	8.06258e-010	3.86435e-011	1.24674e-009	4.82767e-011	9.63982e-014	
0.149333	8.61331e-010	4.16421e-011	1.33367e-009	5.2027e-011	1.06916e-013	
0.152	9.19023e-010	4.48101e-011	1.42484e-009	5.59896e-011	1.18353e-013	
0.154667	9.79404e-010	4.81536e-011	1.52036e-009	6.0172e-011	1.30773e-013	
