0	0	0	0	
0.006	1.73583e-018	1.72107e-018	1.47663e-020	
0.012	2.52121e-017	2.4924e-017	2.88104e-019	
0.018	1.52589e-016	1.5028e-016	2.30895e-018	
0.024	5.69681e-016	5.58961e-016	1.07203e-017	
0.03	1.60065e-015	1.56481e-015	3.58422e-017	
0.036	3.73845e-015	3.64181e-015	9.66427e-017	
0.042	7.67231e-015	7.44824e-015	2.24066e-016	
0.048	1.4313e-014	1.38483e-014	4.64651e-016	
0.054	2.48161e-014	2.39317e-014	8.84406e-016	
0.06	4.06042e-014	3.90313e-014	1.57288e-015	
0.066	6.33866e-014	6.07392e-014	2.6474e-015	
0.072	9.51794e-014	9.09219e-014	4.25753e-015	
0.078	1.38323e-013	1.31733e-013	6.58955e-015	
0.084	1.95499e-013	1.85628e-013	9.87112e-015	
0.09	2.69748e-013	2.55372e-013	1.43761e-014	
0.096	3.64483e-013	3.44054e-013	2.04291e-014	
0.102	4.83505e-013	4.55094e-013	2.84108e-014	
0.108	6.31016e-013	5.92253e-013	3.87627e-014	
0.114	8.11633e-013	7.59642e-013	5.19917e-014	
0.12	1.0304e-012	9.61727e-013	6.86759e-014	
0.126	1.29281e-012	1.20334e-012	8.9469e-014	
0.132	1.60479e-012	1.48968e-012	1.15106e-013	
0.138	1.97274e-012	1.82633e-012	1.46407e-013	
0.144	2.40352e-012	2.21924e-012	1.84284e-013	
0.15	2.9045e-012	2.67475e-012	2.29745e-013	
0.156	3.4835e-012	3.1996e-012	2.83899e-013	
0.162	4.14889e-012	3.80093e-012	3.47962e-013	
0.168	4.9095e-012	4.48624e-012	4.23261e-013	
0.174	5.77472e-012	5.26348e-012	5.11239e-013	
0.18	6.75442e-012	6.14096e-012	6.13461e-013	
0.186	7.85906e-012	7.12744e-012	7.31618e-013	
0.192	9.09958e-012	8.23205e-012	8.67534e-013	
0.198	1.04875e-011	9.46435e-012	1.02317e-012	
0.204	1.20349e-011	1.08343e-011	1.20062e-012	
0.21	1.37545e-011	1.23523e-011	1.40213e-012	
0.216	1.56593e-011	1.40292e-011	1.63011e-012	
0.222	1.77632e-011	1.58761e-011	1.88711e-012	
0.228	2.00805e-011	1.79047e-011	2.17584e-012	
0.234	2.26262e-011	2.0127e-011	2.49918e-012	
0.24	2.54158e-011	2.25556e-011	2.86018e-012	
0.246	2.84653e-011	2.52032e-011	3.26207e-012	
0.252	3.17915e-011	2.80833e-011	3.70826e-012	
0.258	3.54118e-011	3.12094e-011	4.20233e-012	
0.264	3.93439e-011	3.45958e-011	4.74805e-012	
0.27	4.36065e-011	3.82571e-011	5.34941e-012	
0.276	4.82186e-011	4.22081e-011	6.01057e-012	
0.282	5.32002e-011	4.64643e-011	6.7359e-012	
0.288	5.85714e-011	5.10414e-011	7.52998e-012	
0.294	6.43534e-011	5.59558e-011	8.3976e-012	
0.3	7.05678e-011	6.12241e-011	9.34376e-012	
0.306	7.72369e-011	6.68632e-011	1.03737e-011	
0.312	8.43835e-011	7.28907e-011	1.14928e-011	
0.318	9.20313e-011	7.93244e-011	1.27069e-011	
0.324	1.00204e-010	8.61826e-011	1.40217e-011	
0.33	1.08928e-010	9.34841e-011	1.54434e-011	
0.336	1.18226e-010	1.01248e-010	1.69785e-011	
0.342	1.28127e-010	1.09493e-010	1.86336e-011	
0.348	1.38656e-010	1.18241e-010	2.04154e-011	
0.354	1.49841e-010	1.2751e-010	2.23313e-011	
0.36	1.6171e-010	1.37322e-010	2.43885e-011	
0.366	1.74293e-010	1.47698e-010	2.65946e-011	
0.372	1.87617e-010	1.58659e-010	2.89577e-011	
0.378	2.01714e-010	1.70228e-010	3.14859e-011	
0.384	2.16614e-010	1.82426e-010	3.41876e-011	
0.39	2.32348e-010	1.95276e-010	3.70716e-011	
0.396	2.48949e-010	2.08802e-010	4.01468e-011	
0.402	2.6645e-010	2.23027e-010	4.34226e-011	
0.408	2.84883e-010	2.37974e-010	4.69085e-011	
0.414	3.04283e-010	2.53669e-010	5.06145e-011	
0.42	3.24686e-010	2.70135e-010	5.45505e-011	
0.426	3.46125e-010	2.87398e-010	5.87272e-011	
0.432	3.68638e-010	3.05483e-010	6.31553e-011	
0.438	3.92261e-010	3.24415e-010	6.78458e-011	
0.444	4.17032e-010	3.44222e-010	7.28102e-011	
0.45	4.42989e-010	3.64929e-010	7.806e-011	
0.456	4.70171e-010	3.86564e-010	8.36073e-011	
0.462	4.98618e-010	4.09153e-010	8.94645e-011	
0.468	5.28369e-010	4.32725e-010	9.5644e-011	
0.474	5.59467e-010	4.57308e-010	1.02159e-010	
0.48	5.91952e-010	4.82929e-010	1.09023e-010	
0.486	6.25867e-010	5.09618e-010	1.16249e-010	
0.492	6.61255e-010	5.37404e-010	1.23851e-010	
0.498	6.9816e-010	5.66316e-010	1.31844e-010	
0.504	7.36626e-010	5.96384e-010	1.40242e-010	
0.51	7.76699e-010	6.27638e-010	1.49061e-010	
0.516	8.18424e-010	6.60109e-010	1.58314e-010	
0.522	8.61848e-010	6.93829e-010	1.6802e-010	
0.528	9.07019e-010	7.28827e-010	1.78192e-010	
0.534	9.53984e-010	7.65136e-010	1.88848e-010	
0.54	1.00279e-009	8.02788e-010	2.00005e-010	
0.546	1.05349e-009	8.41814e-010	2.11679e-010	
0.552	1.10614e-009	8.82249e-010	2.23888e-010	
0.558	1.16077e-009	9.24124e-010	2.3665e-010	
0.564	1.21746e-009	9.67474e-010	2.49983e-010	
0.57	1.27624e-009	1.01233e-009	2.63906e-010	
0.576	1.33717e-009	1.05873e-009	2.78438e-010	
0.582	1.4003e-009	1.10671e-009	2.93598e-010	
0.588	1.4657e-009	1.15629e-009	3.09405e-010	
0.594	1.53341e-009	1.20753e-009	3.25881e-010	
0.6	1.60349e-009	1.26044e-009	3.43045e-010	
0.606	1.67599e-009	1.31507e-009	3.60919e-010	
0.612	1.75098e-009	1.37146e-009	3.79524e-010	
0.618	1.82851e-009	1.42963e-009	3.98881e-010	
0.624	1.90865e-009	1.48964e-009	4.19013e-010	
0.63	1.99144e-009	1.5515e-009	4.39942e-010	
0.636	2.07696e-009	1.61527e-009	4.61691e-010	
0.642	2.16526e-009	1.68097e-009	4.84284e-010	
0.648	2.2564e-009	1.74866e-009	5.07744e-010	
0.654	2.35045e-009	1.81835e-009	5.32096e-010	
0.66	2.44747e-009	1.89011e-009	5.57363e-010	
0.666	2.54752e-009	1.96395e-009	5.83572e-010	
0.672	2.65067e-009	2.03993e-009	6.10748e-010	
0.678	2.75699e-009	2.11808e-009	6.38916e-010	
0.684	2.86654e-009	2.19844e-009	6.68103e-010	
0.69	2.97939e-009	2.28105e-009	6.98335e-010	
0.696	3.0956e-009	2.36596e-009	7.29641e-010	
0.702	3.21524e-009	2.4532e-009	7.62046e-010	
0.708	3.33839e-009	2.54281e-009	7.95581e-010	
0.714	3.46512e-009	2.63485e-009	8.30272e-010	
0.72	3.59549e-009	2.72934e-009	8.6615e-010	
0.726	3.72957e-009	2.82633e-009	9.03243e-010	
0.732	3.86744e-009	2.92586e-009	9.41581e-010	
0.738	4.00918e-009	3.02798e-009	9.81195e-010	
0.744	4.15485e-009	3.13273e-009	1.02212e-009	
0.75	4.30453e-009	3.24016e-009	1.06437e-009	
0.756	4.4583e-009	3.3503e-009	1.108e-009	
0.762	4.61623e-009	3.4632e-009	1.15303e-009	
0.768	4.7784e-009	3.5789e-009	1.1995e-009	
0.774	4.94488e-009	3.69745e-009	1.24743e-009	
0.78	5.11576e-009	3.8189e-009	1.29686e-009	
0.786	5.29112e-009	3.94329e-009	1.34783e-009	
0.792	5.47103e-009	4.07066e-009	1.40037e-009	
0.798	5.65557e-009	4.20106e-009	1.45451e-009	
0.804	5.84484e-009	4.33454e-009	1.51029e-009	
0.81	6.0389e-009	4.47115e-009	1.56775e-009	
0.816	6.23785e-009	4.61092e-009	1.62693e-009	
0.822	6.44176e-009	4.75391e-009	1.68785e-009	
0.828	6.65073e-009	4.90017e-009	1.75056e-009	
0.834	6.86484e-009	5.04974e-009	1.8151e-009	
0.84	7.08416e-009	5.20267e-009	1.8815e-009	
0.846	7.30881e-009	5.359e-009	1.9498e-009	
0.852	7.53885e-009	5.5188e-009	2.02005e-009	
0.858	7.77437e-009	5.68209e-009	2.09228e-009	
0.864	8.01548e-009	5.84895e-009	2.16653e-009	
0.87	8.26226e-009	6.01941e-009	2.24285e-009	
0.876	8.51479e-009	6.19352e-009	2.32128e-009	
0.882	8.77318e-009	6.37133e-009	2.40185e-009	
0.888	9.03751e-009	6.5529e-009	2.48461e-009	
0.894	9.30789e-009	6.73827e-009	2.56961e-009	
0.9	9.58439e-009	6.9275e-009	2.65689e-009	
0.906	9.86712e-009	7.12064e-009	2.74649e-009	
0.912	1.01562e-008	7.31773e-009	2.83845e-009	
0.918	1.04517e-008	7.51883e-009	2.93283e-009	
0.924	1.07537e-008	7.724e-009	3.02966e-009	
0.93	1.10623e-008	7.93327e-009	3.129e-009	
0.936	1.13776e-008	8.14671e-009	3.2309e-009	
0.942	1.16998e-008	8.36438e-009	3.33539e-009	
0.948	1.20288e-008	8.58631e-009	3.44253e-009	
0.954	1.23649e-008	8.81257e-009	3.55236e-009	
0.96	1.27081e-008	9.04321e-009	3.66494e-009	
0.966	1.30586e-008	9.27828e-009	3.78031e-009	
0.972	1.34164e-008	9.51783e-009	3.89853e-009	
0.978	1.37816e-008	9.76193e-009	4.01964e-009	
0.984	1.41543e-008	1.00106e-008	4.14371e-009	
0.99	1.45347e-008	1.0264e-008	4.27077e-009	
0.996	1.49229e-008	1.0522e-008	4.40088e-009	
1.002	1.53189e-008	1.07848e-008	4.5341e-009	
1.008	1.57229e-008	1.10525e-008	4.67047e-009	
1.014	1.6135e-008	1.1325e-008	4.81006e-009	
1.02	1.65553e-008	1.16024e-008	4.95291e-009	
1.026	1.69839e-008	1.18848e-008	5.09909e-009	
