0	0	0	0	0	
5	0.0110727	0.000111217	0.0148494	0.000140333	
10	0.0116914	0.000876423	0.0154946	0.00186828	
15	0.0117438	0.00272246	0.0159105	0.00856734	
20	0.0120423	0.00601565	0.0159474	0.0206319	
25	0.0121213	0.0103658	0.0160434	0.0314849	
30	0.0121664	0.0153007	0.0161236	0.0339654	
35	0.0121969	0.0195108	0.0161021	0.0333621	
40	0.0122656	0.0219418	0.0162549	0.034856	
45	0.0122577	0.023041	0.0162762	0.0372208	
50	0.0122699	0.0232969	0.0161442	0.0387153	
55	0.0122217	0.0236385	0.0162202	0.0390279	
60	0.0123247	0.0241994	0.0161938	0.0394874	
65	0.0122523	0.0250607	0.0163521	0.0402042	
70	0.012223	0.0257126	0.0162413	0.0409122	
75	0.0122279	0.0262674	0.0163011	0.041426	
80	0.0123046	0.026606	0.0163389	0.0415998	
85	0.0123174	0.0269588	0.0163224	0.0420243	
90	0.0123065	0.0271433	0.0163165	0.0423903	
95	0.0122665	0.0274266	0.0163237	0.0427076	
100	0.0122933	0.0276358	0.0163194	0.0428866	
105	0.0123108	0.0279145	0.0163177	0.0431803	
110	0.0122869	0.0282351	0.0163233	0.0433086	
115	0.0122679	0.0282738	0.0163166	0.0434811	
120	0.0122926	0.0284436	0.0163445	0.0437819	
125	0.0123134	0.0286377	0.0163497	0.0438572	
130	0.0122926	0.0286828	0.016358	0.0440082	
135	0.0122866	0.0289445	0.0163255	0.0442029	
140	0.0122684	0.0290579	0.0163778	0.0442545	
145	0.0122858	0.029066	0.0163479	0.0442913	
150	0.0123078	0.0293081	0.0163065	0.0444081	
