0	0	
0.002	3.31825e-014	
0.004	2.62927e-013	
0.006	1.07405e-012	
0.008	3.09388e-012	
0.01	7.17969e-012	
0.012	1.44067e-011	
0.014	2.60564e-011	
0.016	4.36054e-011	
0.018	6.87145e-011	
0.02	1.03218e-010	
0.022	1.49116e-010	
0.024	2.08559e-010	
0.026	2.83845e-010	
0.028	3.77408e-010	
0.03	4.91807e-010	
0.032	6.29723e-010	
0.034	7.93946e-010	
0.036	9.87368e-010	
0.038	1.21298e-009	
0.04	1.47386e-009	
0.042	1.77316e-009	
0.044	2.11413e-009	
0.046	2.50006e-009	
0.048	2.93432e-009	
0.05	3.42034e-009	
0.052	3.9616e-009	
0.054	4.5616e-009	
0.056	5.22392e-009	
0.058	5.95215e-009	
0.06	6.74992e-009	
0.062	7.62089e-009	
0.064	8.56874e-009	
0.066	9.59717e-009	
0.068	1.07099e-008	
0.07	1.19106e-008	
0.072	1.32031e-008	
0.074	1.4591e-008	
0.076	1.60781e-008	
0.078	1.76682e-008	
0.08	1.93649e-008	
0.082	2.11719e-008	
0.084	2.30931e-008	
0.086	2.5132e-008	
0.088	2.72923e-008	
0.09	2.95778e-008	
0.092	3.19919e-008	
0.094	3.45383e-008	
0.096	3.72207e-008	
0.098	4.00425e-008	
0.1	4.30073e-008	
0.102	4.61186e-008	
0.104	4.93798e-008	
0.106	5.27944e-008	
0.108	5.63657e-008	
0.11	6.00972e-008	
0.112	6.39921e-008	
0.114	6.80537e-008	
0.116	7.22852e-008	
0.118	7.66899e-008	
0.12	8.1271e-008	
0.122	8.60314e-008	
0.124	9.09743e-008	
0.126	9.61028e-008	
0.128	1.0142e-007	
0.13	1.06928e-007	
0.132	1.12631e-007	
0.134	1.18531e-007	
0.136	1.2463e-007	
0.138	1.30933e-007	
0.14	1.3744e-007	
0.142	1.44156e-007	
0.144	1.51083e-007	
0.146	1.58222e-007	
0.148	1.65577e-007	
0.15	1.73151e-007	
0.152	1.80945e-007	
0.154	1.88961e-007	
0.156	1.97203e-007	
0.158	2.05673e-007	
0.16	2.14371e-007	
0.162	2.23302e-007	
0.164	2.32467e-007	
0.166	2.41867e-007	
0.168	2.51505e-007	
0.17	2.61383e-007	
0.172	2.71503e-007	
0.174	2.81867e-007	
0.176	2.92476e-007	
0.178	3.03332e-007	
0.18	3.14437e-007	
0.182	3.25792e-007	
0.184	3.374e-007	
0.186	3.49261e-007	
0.188	3.61378e-007	
0.19	3.73751e-007	
0.192	3.86383e-007	
0.194	3.99273e-007	
0.196	4.12425e-007	
0.198	4.25839e-007	
0.2	4.39516e-007	
0.202	4.53458e-007	
0.204	4.67665e-007	
0.206	4.82139e-007	
0.208	4.96881e-007	
0.21	5.11892e-007	
0.212	5.27173e-007	
0.214	5.42725e-007	
0.216	5.58548e-007	
0.218	5.74644e-007	
0.22	5.91013e-007	
0.222	6.07657e-007	
0.224	6.24575e-007	
0.226	6.41769e-007	
0.228	6.59239e-007	
0.23	6.76986e-007	
0.232	6.9501e-007	
0.234	7.13313e-007	
0.236	7.31894e-007	
0.238	7.50753e-007	
0.24	7.69893e-007	
0.242	7.89312e-007	
0.244	8.09011e-007	
0.246	8.2899e-007	
0.248	8.49251e-007	
0.25	8.69792e-007	
0.252	8.90615e-007	
0.254	9.11719e-007	
0.256	9.33105e-007	
0.258	9.54772e-007	
0.26	9.76722e-007	
0.262	9.98953e-007	
0.264	1.02147e-006	
0.266	1.04426e-006	
0.268	1.06734e-006	
0.27	1.0907e-006	
0.272	1.11434e-006	
0.274	1.13826e-006	
0.276	1.16247e-006	
0.278	1.18695e-006	
0.28	1.21172e-006	
0.282	1.23677e-006	
0.284	1.2621e-006	
0.286	1.28771e-006	
0.288	1.3136e-006	
0.29	1.33977e-006	
0.292	1.36622e-006	
0.294	1.39295e-006	
0.296	1.41996e-006	
0.298	1.44725e-006	
0.3	1.47482e-006	
0.302	1.50266e-006	
0.304	1.53078e-006	
0.306	1.55918e-006	
0.308	1.58785e-006	
0.31	1.61681e-006	
0.312	1.64603e-006	
0.314	1.67553e-006	
0.316	1.70531e-006	
0.318	1.73536e-006	
0.32	1.76568e-006	
0.322	1.79627e-006	
0.324	1.82714e-006	
0.326	1.85828e-006	
0.328	1.88968e-006	
0.33	1.92136e-006	
0.332	1.95331e-006	
0.334	1.98552e-006	
0.336	2.01801e-006	
0.338	2.05076e-006	
0.34	2.08377e-006	
0.342	2.11706e-006	
0.344	2.1506e-006	
0.346	2.18441e-006	
0.348	2.21849e-006	
0.35	2.25282e-006	
0.352	2.28742e-006	
0.354	2.32228e-006	
0.356	2.3574e-006	
