0	0	
0.002	4.90417e-011	
0.004	2.56946e-010	
0.006	7.31757e-010	
0.008	1.56231e-009	
0.01	2.82821e-009	
0.012	4.60296e-009	
0.014	6.95564e-009	
0.016	9.95183e-009	
0.018	1.36543e-008	
0.02	1.81235e-008	
0.022	2.34177e-008	
0.024	2.95936e-008	
0.026	3.67062e-008	
0.028	4.48093e-008	
0.03	5.39552e-008	
0.032	6.41953e-008	
0.034	7.55797e-008	
0.036	8.81579e-008	
0.038	1.01978e-007	
0.04	1.17089e-007	
0.042	1.33535e-007	
0.044	1.51365e-007	
0.046	1.70623e-007	
0.048	1.91354e-007	
0.05	2.13603e-007	
0.052	2.37413e-007	
0.054	2.62827e-007	
0.056	2.89889e-007	
0.058	3.18639e-007	
0.06	3.49121e-007	
0.062	3.81375e-007	
0.064	4.15443e-007	
0.066	4.51364e-007	
0.068	4.89179e-007	
0.07	5.28928e-007	
0.072	5.70649e-007	
0.074	6.14383e-007	
0.076	6.60168e-007	
0.078	7.08041e-007	
0.08	7.58042e-007	
0.082	8.10208e-007	
0.084	8.64577e-007	
0.086	9.21186e-007	
0.088	9.80071e-007	
0.09	1.04127e-006	
0.092	1.10482e-006	
0.094	1.17075e-006	
0.096	1.23911e-006	
0.098	1.30993e-006	
0.1	1.38324e-006	
0.102	1.45907e-006	
0.104	1.53748e-006	
0.106	1.61848e-006	
0.108	1.70211e-006	
0.11	1.78841e-006	
0.112	1.87741e-006	
0.114	1.96915e-006	
0.116	2.06366e-006	
0.118	2.16097e-006	
0.12	2.26113e-006	
0.122	2.36415e-006	
0.124	2.47007e-006	
0.126	2.57893e-006	
0.128	2.69077e-006	
0.13	2.8056e-006	
0.132	2.92347e-006	
0.134	3.04441e-006	
0.136	3.16844e-006	
0.138	3.29561e-006	
0.14	3.42595e-006	
0.142	3.55947e-006	
0.144	3.69623e-006	
0.146	3.83624e-006	
0.148	3.97955e-006	
0.15	4.12618e-006	
0.152	4.27616e-006	
0.154	4.42952e-006	
0.156	4.5863e-006	
0.158	4.74652e-006	
0.16	4.91022e-006	
0.162	5.07743e-006	
0.164	5.24817e-006	
0.166	5.42248e-006	
0.168	5.60039e-006	
0.17	5.78193e-006	
0.172	5.96712e-006	
0.174	6.15601e-006	
0.176	6.3486e-006	
0.178	6.54495e-006	
0.18	6.74508e-006	
0.182	6.94901e-006	
0.184	7.15677e-006	
0.186	7.3684e-006	
0.188	7.58393e-006	
0.19	7.80337e-006	
0.192	8.02677e-006	
0.194	8.25415e-006	
0.196	8.48554e-006	
0.198	8.72097e-006	
0.2	8.96047e-006	
0.202	9.20406e-006	
0.204	9.45178e-006	
0.206	9.70365e-006	
0.208	9.95969e-006	
0.21	1.022e-005	
0.212	1.04844e-005	
0.214	1.07532e-005	
0.216	1.10263e-005	
0.218	1.13036e-005	
0.22	1.15854e-005	
0.222	1.18715e-005	
0.224	1.2162e-005	
0.226	1.24569e-005	
0.228	1.27563e-005	
0.23	1.30602e-005	
0.232	1.33686e-005	
0.234	1.36815e-005	
0.236	1.3999e-005	
0.238	1.43211e-005	
0.24	1.46478e-005	
0.242	1.49792e-005	
0.244	1.53152e-005	
0.246	1.5656e-005	
0.248	1.60015e-005	
0.25	1.63517e-005	
0.252	1.67067e-005	
0.254	1.70666e-005	
0.256	1.74312e-005	
0.258	1.78008e-005	
0.26	1.81752e-005	
0.262	1.85545e-005	
0.264	1.89388e-005	
0.266	1.9328e-005	
0.268	1.97223e-005	
0.27	2.01215e-005	
0.272	2.05258e-005	
0.274	2.09352e-005	
0.276	2.13497e-005	
0.278	2.17693e-005	
0.28	2.21941e-005	
0.282	2.2624e-005	
0.284	2.30591e-005	
0.286	2.34995e-005	
0.288	2.39451e-005	
0.29	2.4396e-005	
0.292	2.48521e-005	
0.294	2.53137e-005	
0.296	2.57805e-005	
0.298	2.62528e-005	
0.3	2.67305e-005	
0.302	2.72135e-005	
0.304	2.77021e-005	
0.306	2.81961e-005	
0.308	2.86956e-005	
0.31	2.92007e-005	
0.312	2.97113e-005	
0.314	3.02275e-005	
0.316	3.07493e-005	
0.318	3.12767e-005	
0.32	3.18098e-005	
0.322	3.23486e-005	
0.324	3.28931e-005	
0.326	3.34432e-005	
0.328	3.39992e-005	
0.33	3.45609e-005	
0.332	3.51285e-005	
0.334	3.57018e-005	
0.336	3.6281e-005	
0.338	3.68661e-005	
0.34	3.74571e-005	
0.342	3.8054e-005	
0.344	3.86569e-005	
0.346	3.92657e-005	
0.348	3.98805e-005	
0.35	4.05014e-005	
0.352	4.11282e-005	
0.354	4.17612e-005	
0.356	4.24003e-005	
0.358	4.30454e-005	
0.36	4.36967e-005	
0.362	4.43542e-005	
0.364	4.50179e-005	
0.366	4.56877e-005	
0.368	4.63638e-005	
0.37	4.70462e-005	
0.372	4.77349e-005	
0.374	4.84298e-005	
0.376	4.91311e-005	
