0	0	0	0	
1	6.25e-006	1.46455e-006	0.00064515	
2	2e-005	6.86678e-006	0.00162223	
3	3.125e-005	7.7763e-006	0.00158566	
4	4.875e-005	1.35724e-005	0.00217148	
5	5.625e-005	1.61199e-005	0.00239112	
6	5.375e-005	1.33693e-005	0.00216344	
7	5e-005	1.31504e-005	0.00207212	
8	6e-005	1.50675e-005	0.00222882	
9	9e-005	2.32423e-005	0.00277103	
10	9.625e-005	2.78979e-005	0.0031679	
11	9.25e-005	2.60799e-005	0.00309152	
12	0.00010625	2.96108e-005	0.00319854	
13	0.000125	3.38675e-005	0.00338071	
14	0.0001275	3.66774e-005	0.00354512	
15	0.00012875	3.41821e-005	0.00345827	
16	0.0001275	2.95527e-005	0.00308455	
17	0.00013	3.21792e-005	0.00325021	
18	0.00015125	3.8133e-005	0.00358349	
19	0.00015875	4.55579e-005	0.00407253	
20	0.00017375	4.51224e-005	0.0038505	
21	0.00019625	5.22246e-005	0.0042367	
22	0.0001775	4.86321e-005	0.00411307	
23	0.000185	5.08912e-005	0.00420747	
24	0.00017375	4.35892e-005	0.00387877	
25	0.00023625	6.25873e-005	0.00466803	
26	0.00022625	5.86764e-005	0.00452001	
27	0.00025	6.93212e-005	0.00491384	
28	0.00024875	5.99575e-005	0.00442928	
29	0.00026375	7.22967e-005	0.00504397	
30	0.00027125	7.34161e-005	0.004997	
31	0.000265	6.97024e-005	0.0048455	
32	0.00024375	6.76333e-005	0.00484767	
33	0.00023875	6.2495e-005	0.004674	
34	0.000255	6.82763e-005	0.00482557	
35	0.000295	7.72018e-005	0.00512627	
36	0.0002925	7.86466e-005	0.00525031	
37	0.00027875	7.46012e-005	0.00504052	
38	0.0003175	8.17688e-005	0.0052415	
39	0.00033875	9.08703e-005	0.0055797	
40	0.00034375	9.07805e-005	0.00567354	
41	0.00031875	8.67198e-005	0.00547338	
42	0.00034875	9.01316e-005	0.00558436	
43	0.0003575	9.30761e-005	0.00564022	
44	0.00035	9.37926e-005	0.00577536	
45	0.00037625	9.8403e-005	0.00581648	
46	0.00035625	8.85054e-005	0.00540929	
47	0.00031375	8.06529e-005	0.00534736	
48	0.00040375	0.000102655	0.00591682	
49	0.00037625	9.35056e-005	0.00561507	
50	0.00036	9.74329e-005	0.0057704	
51	0.000395	0.000103706	0.00599331	
52	0.00044	0.000121048	0.00652122	
53	0.00038375	0.000103234	0.00598102	
54	0.00044875	0.000118626	0.0063997	
55	0.00037875	0.000100535	0.00589494	
56	0.0004275	0.000117109	0.00642265	
57	0.00043625	0.000114418	0.00633001	
58	0.0005125	0.00013795	0.00690034	
59	0.00045375	0.000120688	0.00652424	
60	0.00044625	0.000119588	0.00642867	
61	0.00048	0.000118413	0.00632424	
62	0.00047625	0.000128284	0.00671311	
63	0.00048	0.000128975	0.00665565	
64	0.000465	0.000121395	0.00639105	
65	0.0004725	0.000129735	0.00673651	
66	0.00048375	0.000121874	0.00639443	
67	0.00051875	0.000137698	0.00687164	
68	0.00052625	0.000145482	0.00710095	
69	0.00055875	0.000145974	0.00704627	
70	0.000475	0.000127871	0.00669309	
71	0.0005225	0.000149464	0.00735482	
72	0.0005675	0.000147735	0.00715342	
73	0.0005375	0.000140492	0.00694152	
74	0.00059625	0.000158545	0.00741508	
75	0.00059875	0.000160355	0.007475	
76	0.00059875	0.000162914	0.0075596	
77	0.00060375	0.00015818	0.0073244	
78	0.00058	0.000149697	0.00714364	
79	0.00059375	0.000148969	0.00712115	
80	0.0005975	0.000155328	0.00725937	
81	0.000615	0.000170231	0.00774655	
82	0.00057375	0.000146676	0.00700546	
83	0.00062	0.000166955	0.00760806	
84	0.00063625	0.000165418	0.00747593	
85	0.00063875	0.00017414	0.00787354	
86	0.00062875	0.000165023	0.00753168	
87	0.0006425	0.0001659	0.00751579	
88	0.0006325	0.000162073	0.00736559	
89	0.00066375	0.000166537	0.00746958	
90	0.00065125	0.000170732	0.0077166	
91	0.00068875	0.000177615	0.00778926	
92	0.0007275	0.0001903	0.00813302	
93	0.000675	0.000169767	0.00758672	
94	0.00071125	0.000185498	0.00796046	
95	0.000745	0.000191747	0.00816256	
96	0.0006975	0.000179457	0.00785434	
97	0.0007375	0.000189259	0.00803775	
98	0.00073625	0.000199511	0.00832272	
99	0.0006975	0.000183466	0.00785753	
100	0.0007275	0.000190989	0.00807474	
