0	0	0	0	
1	0	1.99529e-007	0.000178464	
2	3.75e-006	1.30845e-006	0.000770682	
3	1e-005	2.91189e-006	0.000939465	
4	1.375e-005	2.85339e-006	0.000888167	
5	2.5e-005	5.2097e-006	0.00131113	
6	2.625e-005	6.84845e-006	0.00150769	
7	3.125e-005	7.0167e-006	0.0015433	
8	2.125e-005	5.18981e-006	0.00130799	
9	2.25e-005	4.75549e-006	0.00115434	
10	3.625e-005	1.05949e-005	0.00188797	
11	3e-005	7.98042e-006	0.0016265	
12	4.375e-005	1.13731e-005	0.00196524	
13	4.5e-005	1.18122e-005	0.00203913	
14	6e-005	1.29445e-005	0.00195913	
15	5.375e-005	1.4405e-005	0.00229064	
16	5.875e-005	1.48207e-005	0.00221707	
17	5.75e-005	1.26818e-005	0.0019556	
18	6e-005	1.47436e-005	0.0021539	
19	5.875e-005	1.48005e-005	0.0021796	
20	6.5e-005	1.38224e-005	0.00201717	
21	8e-005	2.01738e-005	0.00262521	
22	6.25e-005	1.50903e-005	0.00219886	
23	7.25e-005	1.69826e-005	0.00232444	
24	9.875e-005	2.64864e-005	0.00308135	
25	8.5e-005	2.12526e-005	0.00263681	
26	8.125e-005	2.31566e-005	0.0028137	
27	0.00010625	2.53828e-005	0.00286469	
28	9.5e-005	2.473e-005	0.0028852	
29	9.875e-005	2.60302e-005	0.00300355	
30	9.625e-005	2.27991e-005	0.00264976	
31	0.0001175	2.98306e-005	0.00311809	
32	0.00012375	3.12451e-005	0.0032107	
33	0.0001	2.73118e-005	0.00307471	
34	0.000105	2.57337e-005	0.00291877	
35	0.00011	2.72369e-005	0.00298874	
36	0.00015125	4.05869e-005	0.00373938	
37	0.00013	3.26922e-005	0.00324268	
38	0.00013375	3.50845e-005	0.00341083	
39	0.00014375	3.30783e-005	0.0032043	
40	0.00014625	3.85263e-005	0.00362881	
41	0.000155	4.03343e-005	0.00370326	
42	0.000125	3.31828e-005	0.00334109	
43	0.00014875	3.76789e-005	0.0035078	
44	0.00015125	4.06445e-005	0.00380438	
45	0.000145	3.67747e-005	0.00344786	
46	0.00015875	3.8988e-005	0.00352306	
47	0.00012875	2.90794e-005	0.00304755	
48	0.0001625	3.97501e-005	0.00359044	
49	0.00014625	3.52962e-005	0.0034121	
50	0.00017125	4.47154e-005	0.00390691	
51	0.0001725	4.63217e-005	0.00390792	
52	0.00017125	4.32204e-005	0.0037769	
53	0.0001875	4.77027e-005	0.00394447	
54	0.000205	5.1307e-005	0.00417394	
55	0.0002	5.10883e-005	0.00410044	
56	0.0002075	5.59851e-005	0.00437243	
57	0.00021875	5.52361e-005	0.00429706	
58	0.000205	5.21489e-005	0.00418294	
59	0.00019	5.28202e-005	0.0042644	
60	0.0002175	5.23583e-005	0.0041192	
61	0.0002	5.22478e-005	0.00423763	
62	0.00022	5.37546e-005	0.00415171	
63	0.00021	5.09654e-005	0.00404325	
64	0.00022625	5.81687e-005	0.00444831	
65	0.0002075	5.28665e-005	0.00422364	
66	0.0002325	5.87797e-005	0.0044481	
67	0.00022125	5.39338e-005	0.004205	
68	0.0002525	6.68975e-005	0.00479707	
69	0.00024375	5.95834e-005	0.00439194	
70	0.00022125	5.99189e-005	0.00449619	
71	0.00025375	6.51188e-005	0.00463805	
72	0.00024125	6.17916e-005	0.00455915	
73	0.00026	6.3817e-005	0.00452776	
74	0.0002475	6.42523e-005	0.00470566	
75	0.00024875	6.40686e-005	0.00467884	
76	0.000275	7.03373e-005	0.00486373	
77	0.00029375	7.015e-005	0.00471887	
78	0.00022625	5.99224e-005	0.00453203	
79	0.00026875	7.01332e-005	0.00484546	
80	0.00026375	6.14619e-005	0.0044343	
81	0.00028625	7.04804e-005	0.00481247	
82	0.0002325	5.72705e-005	0.00432315	
83	0.00028125	7.01879e-005	0.00481318	
84	0.00029625	7.33426e-005	0.00492538	
85	0.0002975	7.80058e-005	0.00517011	
86	0.0003025	7.32623e-005	0.00485392	
87	0.00029375	7.76479e-005	0.00521037	
88	0.00028875	7.07276e-005	0.00478719	
89	0.0003075	7.94524e-005	0.00525973	
90	0.00029875	7.48083e-005	0.00496302	
91	0.000345	8.97376e-005	0.00550493	
92	0.0003425	8.63361e-005	0.00538331	
93	0.00031	7.80249e-005	0.00503269	
94	0.000315	7.5851e-005	0.00495107	
95	0.0003475	8.98709e-005	0.0054867	
96	0.0003225	7.87005e-005	0.00508364	
97	0.00031625	7.81789e-005	0.00508671	
98	0.0003275	8.45037e-005	0.00534705	
99	0.00032125	7.72224e-005	0.0049409	
100	0.0003525	8.99933e-005	0.00549368	
