0.09	0.0437776	0.946315	0.00982698	7.57647e-005	4.50388e-006	2.00691e-008	
0.09225	0.0448415	0.945022	0.0100525	7.93465e-005	4.83336e-006	2.20879e-008	
0.0945	0.0459039	0.943731	0.0102771	8.29991e-005	5.1777e-006	2.42522e-008	
0.09675	0.0469649	0.942442	0.0105008	8.67218e-005	5.53717e-006	2.65683e-008	
0.099	0.0480244	0.941156	0.0107235	9.05138e-005	5.912e-006	2.90428e-008	
0.10125	0.0490825	0.939872	0.0109453	9.43744e-005	6.30246e-006	3.16824e-008	
0.1035	0.0501391	0.93859	0.0111662	9.83028e-005	6.70877e-006	3.44939e-008	
0.10575	0.0511943	0.93731	0.0113861	0.000102298	7.13118e-006	3.74841e-008	
0.108	0.052248	0.936033	0.0116052	0.00010636	7.56991e-006	4.066e-008	
0.11025	0.0533004	0.934758	0.0118233	0.000110488	8.02521e-006	4.40286e-008	
0.1125	0.0543512	0.933485	0.0120405	0.000114681	8.49728e-006	4.75971e-008	
0.11475	0.0554007	0.932215	0.0122568	0.000118938	8.98635e-006	5.13727e-008	
0.117	0.0564487	0.930946	0.0124722	0.000123259	9.49265e-006	5.53628e-008	
0.11925	0.0574953	0.92968	0.0126867	0.000127642	1.00164e-005	5.95748e-008	
0.1215	0.0585405	0.928416	0.0129003	0.000132088	1.05577e-005	6.40163e-008	
0.12375	0.0595843	0.927155	0.013113	0.000136596	1.11169e-005	6.86947e-008	
0.126	0.0606266	0.925896	0.0133248	0.000141164	1.16942e-005	7.36179e-008	
0.12825	0.0616675	0.924639	0.0135358	0.000145793	1.22897e-005	7.87935e-008	
0.1305	0.0627071	0.923384	0.0137458	0.000150482	1.29036e-005	8.42295e-008	
0.13275	0.0637452	0.922131	0.013955	0.000155229	1.35361e-005	8.99337e-008	
0.135	0.0647818	0.920881	0.0141632	0.000160035	1.41875e-005	9.59143e-008	
0.13725	0.0658171	0.919632	0.0143706	0.000164899	1.48578e-005	1.02179e-007	
0.1395	0.066851	0.918386	0.0145771	0.000169819	1.55474e-005	1.08737e-007	
0.14175	0.0678835	0.917143	0.0147828	0.000174796	1.62562e-005	1.15595e-007	
0.144	0.0689146	0.915901	0.0149876	0.000179829	1.69846e-005	1.22762e-007	
0.14625	0.0699443	0.914661	0.0151915	0.000184918	1.77326e-005	1.30247e-007	
0.1485	0.0709726	0.913424	0.0153946	0.000190061	1.85006e-005	1.38057e-007	
0.15075	0.0719995	0.912189	0.0155968	0.000195258	1.92885e-005	1.46202e-007	
0.153	0.073025	0.910956	0.0157981	0.000200508	2.00966e-005	1.5469e-007	
0.15525	0.0740491	0.909725	0.0159986	0.000205811	2.0925e-005	1.6353e-007	
0.1575	0.0750719	0.908497	0.0161982	0.000211167	2.17738e-005	1.72729e-007	
0.15975	0.0760933	0.90727	0.016397	0.000216574	2.26434e-005	1.82298e-007	
0.162	0.0771133	0.906046	0.0165949	0.000222032	2.35336e-005	1.92245e-007	
0.16425	0.0781319	0.904824	0.0167921	0.000227541	2.44448e-005	2.02579e-007	
0.1665	0.0791491	0.903604	0.0169883	0.0002331	2.5377e-005	2.13308e-007	
0.16875	0.080165	0.902386	0.0171837	0.000238708	2.63304e-005	2.24442e-007	
0.171	0.0811795	0.90117	0.0173783	0.000244365	2.73051e-005	2.3599e-007	
0.17325	0.0821926	0.899957	0.0175721	0.000250071	2.83013e-005	2.4796e-007	
0.1755	0.0832044	0.898745	0.017765	0.000255824	2.9319e-005	2.60363e-007	
0.17775	0.0842148	0.897536	0.0179571	0.000261625	3.03584e-005	2.73207e-007	
0.18	0.0852238	0.896329	0.0181484	0.000267472	3.14197e-005	2.86501e-007	
0.18225	0.0862315	0.895123	0.0183389	0.000273366	3.25028e-005	3.00255e-007	
0.1845	0.0872379	0.89392	0.0185285	0.000279305	3.3608e-005	3.14479e-007	
0.18675	0.0882429	0.892719	0.0187174	0.000285289	3.47354e-005	3.2918e-007	
0.189	0.0892465	0.891521	0.0189054	0.000291318	3.5885e-005	3.4437e-007	
0.19125	0.0902488	0.890324	0.0190926	0.000297391	3.7057e-005	3.60057e-007	
0.1935	0.0912497	0.889129	0.019279	0.000303507	3.82515e-005	3.76251e-007	
0.19575	0.0922493	0.887937	0.0194647	0.000309667	3.94686e-005	3.92962e-007	
0.198	0.0932476	0.886746	0.0196495	0.000315869	4.07083e-005	4.10199e-007	
0.20025	0.0942445	0.885558	0.0198335	0.000322114	4.19708e-005	4.27971e-007	
0.2025	0.0952401	0.884371	0.0200167	0.0003284	4.32561e-005	4.46289e-007	
0.20475	0.0962343	0.883187	0.0201991	0.000334727	4.45645e-005	4.65162e-007	
0.207	0.0972273	0.882005	0.0203808	0.000341095	4.58958e-005	4.84599e-007	
0.20925	0.0982188	0.880824	0.0205616	0.000347503	4.72503e-005	5.04612e-007	
0.2115	0.0992091	0.879646	0.0207417	0.00035395	4.8628e-005	5.25209e-007	
0.21375	0.100198	0.87847	0.020921	0.000360437	5.0029e-005	5.464e-007	
0.216	0.101186	0.877296	0.0210995	0.000366963	5.14533e-005	5.68195e-007	
0.21825	0.102172	0.876124	0.0212772	0.000373527	5.29011e-005	5.90604e-007	
0.2205	0.103157	0.874954	0.0214542	0.000380129	5.43724e-005	6.13638e-007	
0.22275	0.104141	0.873786	0.0216304	0.000386768	5.58673e-005	6.37305e-007	
0.225	0.105123	0.87262	0.0218058	0.000393445	5.73859e-005	6.61616e-007	
0.22725	0.106104	0.871456	0.0219805	0.000400158	5.89281e-005	6.86581e-007	
0.2295	0.107084	0.870294	0.0221544	0.000406907	6.04942e-005	7.1221e-007	
0.23175	0.108062	0.869134	0.0223275	0.000413691	6.20841e-005	7.38513e-007	
0.234	0.109039	0.867976	0.0224999	0.000420511	6.36979e-005	7.655e-007	
0.23625	0.110015	0.86682	0.0226715	0.000427366	6.53357e-005	7.93181e-007	
0.2385	0.11099	0.865666	0.0228424	0.000434255	6.69975e-005	8.21566e-007	
0.24075	0.111963	0.864514	0.0230125	0.000441178	6.86834e-005	8.50666e-007	
0.243	0.112935	0.863364	0.0231819	0.000448134	7.03934e-005	8.8049e-007	
0.24525	0.113905	0.862216	0.0233505	0.000455124	7.21275e-005	9.11049e-007	
0.2475	0.114875	0.86107	0.0235184	0.000462147	7.38859e-005	9.42353e-007	
0.24975	0.115843	0.859926	0.0236856	0.000469201	7.56686e-005	9.74412e-007	
0.252	0.11681	0.858784	0.023852	0.000476288	7.74755e-005	1.00724e-006	
0.25425	0.117775	0.857644	0.0240176	0.000483406	7.93068e-005	1.04084e-006	
0.2565	0.118739	0.856505	0.0241826	0.000490556	8.11625e-005	1.07522e-006	
0.25875	0.119702	0.855369	0.0243468	0.000497736	8.30427e-005	1.1104e-006	
0.261	0.120664	0.854235	0.0245103	0.000504946	8.49473e-005	1.14639e-006	
0.26325	0.121624	0.853102	0.0246731	0.000512186	8.68763e-005	1.1832e-006	
0.2655	0.122583	0.851972	0.0248351	0.000519456	8.88299e-005	1.22083e-006	
0.26775	0.123541	0.850844	0.0249965	0.000526756	9.08081e-005	1.2593e-006	
0.27	0.124498	0.849717	0.0251571	0.000534084	9.28108e-005	1.29861e-006	
0.27225	0.125453	0.848592	0.025317	0.00054144	9.48382e-005	1.33879e-006	
0.2745	0.126407	0.84747	0.0254762	0.000548825	9.68902e-005	1.37983e-006	
0.27675	0.12736	0.846349	0.0256346	0.000556237	9.89668e-005	1.42175e-006	
0.279	0.128311	0.84523	0.0257924	0.000563677	0.000101068	1.46456e-006	
0.28125	0.129262	0.844113	0.0259495	0.000571144	0.000103194	1.50826e-006	
0.2835	0.130211	0.842998	0.0261058	0.000578637	0.000105345	1.55288e-006	
0.28575	0.131158	0.841885	0.0262615	0.000586157	0.00010752	1.59842e-006	
0.288	0.132105	0.840774	0.0264165	0.000593703	0.000109721	1.64489e-006	
0.29025	0.13305	0.839664	0.0265707	0.000601274	0.000111945	1.69229e-006	
0.2925	0.133994	0.838557	0.0267243	0.000608871	0.000114195	1.74065e-006	
0.29475	0.134937	0.837451	0.0268772	0.000616492	0.00011647	1.78997e-006	
0.297	0.135878	0.836347	0.0270294	0.000624138	0.000118769	1.84026e-006	
0.29925	0.136819	0.835246	0.0271809	0.000631809	0.000121093	1.89153e-006	
0.3015	0.137758	0.834146	0.0273318	0.000639503	0.000123442	1.9438e-006	
0.30375	0.138696	0.833048	0.0274819	0.000647221	0.000125816	1.99706e-006	
0.306	0.139632	0.831951	0.0276314	0.000654963	0.000128214	2.05134e-006	
0.30825	0.140567	0.830857	0.0277802	0.000662727	0.000130637	2.10664e-006	
0.3105	0.141502	0.829764	0.0279283	0.000670514	0.000133085	2.16298e-006	
0.31275	0.142434	0.828674	0.0280758	0.000678324	0.000135558	2.22036e-006	
0.315	0.143366	0.827585	0.0282225	0.000686155	0.000138056	2.27879e-006	
0.31725	0.144296	0.826498	0.0283687	0.000694008	0.000140578	2.33829e-006	
0.3195	0.145226	0.825413	0.0285141	0.000701883	0.000143125	2.39886e-006	
0.32175	0.146154	0.82433	0.0286589	0.000709778	0.000145697	2.46052e-006	
0.324	0.14708	0.823248	0.028803	0.000717695	0.000148294	2.52327e-006	
0.32625	0.148006	0.822168	0.0289465	0.000725632	0.000150916	2.58713e-006	
0.3285	0.14893	0.821091	0.0290893	0.000733589	0.000153562	2.6521e-006	
0.33075	0.149853	0.820015	0.0292315	0.000741566	0.000156233	2.7182e-006	
0.333	0.150775	0.81894	0.029373	0.000749563	0.000158929	2.78544e-006	
0.33525	0.151696	0.817868	0.0295139	0.000757579	0.000161649	2.85382e-006	
0.3375	0.152616	0.816797	0.0296541	0.000765615	0.000164394	2.92336e-006	
0.33975	0.153534	0.815729	0.0297937	0.000773669	0.000167164	2.99406e-006	
0.342	0.154451	0.814662	0.0299326	0.000781741	0.000169958	3.06595e-006	
0.34425	0.155367	0.813597	0.0300709	0.000789832	0.000172777	3.13901e-006	
0.3465	0.156282	0.812533	0.0302085	0.000797941	0.000175621	3.21328e-006	
0.34875	0.157195	0.811472	0.0303455	0.000806067	0.000178489	3.28876e-006	
0.351	0.158107	0.810412	0.0304819	0.000814211	0.000181382	3.36545e-006	
0.35325	0.159018	0.809354	0.0306177	0.000822372	0.000184299	3.44337e-006	
0.3555	0.159928	0.808298	0.0307528	0.00083055	0.000187241	3.52252e-006	
0.35775	0.160837	0.807243	0.0308873	0.000838744	0.000190207	3.60293e-006	
0.36	0.161745	0.80619	0.0310212	0.000846955	0.000193198	3.68459e-006	
0.36225	0.162651	0.805139	0.0311544	0.000855182	0.000196213	3.76752e-006	
0.3645	0.163556	0.80409	0.0312871	0.000863425	0.000199252	3.85173e-006	
0.36675	0.16446	0.803043	0.0314191	0.000871683	0.000202316	3.93723e-006	
0.369	0.165363	0.801997	0.0315505	0.000879957	0.000205404	4.02403e-006	
0.37125	0.166265	0.800953	0.0316813	0.000888246	0.000208517	4.11213e-006	
0.3735	0.167165	0.799911	0.0318114	0.000896549	0.000211653	4.20155e-006	
0.37575	0.168065	0.79887	0.031941	0.000904867	0.000214814	4.2923e-006	
0.378	0.168963	0.797832	0.03207	0.0009132	0.000218	4.38439e-006	
0.38025	0.16986	0.796795	0.0321983	0.000921547	0.000221209	4.47782e-006	
0.3825	0.170756	0.79576	0.032326	0.000929907	0.000224442	4.57262e-006	
0.38475	0.17165	0.794726	0.0324532	0.000938281	0.0002277	4.66878e-006	
0.387	0.172544	0.793694	0.0325797	0.000946669	0.000230981	4.76632e-006	
0.38925	0.173436	0.792664	0.0327057	0.000955069	0.000234287	4.86524e-006	
0.3915	0.174327	0.791636	0.032831	0.000963483	0.000237616	4.96557e-006	
0.39375	0.175217	0.790609	0.0329558	0.000971909	0.00024097	5.0673e-006	
0.396	0.176106	0.789584	0.03308	0.000980348	0.000244347	5.17044e-006	
0.39825	0.176994	0.788561	0.0332035	0.000988799	0.000247748	5.27501e-006	
0.4005	0.17788	0.787539	0.0333265	0.000997262	0.000251173	5.38102e-006	
0.40275	0.178766	0.78652	0.0334489	0.00100574	0.000254621	5.48848e-006	
0.405	0.17965	0.785501	0.0335708	0.00101422	0.000258093	5.59739e-006	
0.40725	0.180533	0.784485	0.033692	0.00102272	0.000261589	5.70776e-006	
0.4095	0.181415	0.78347	0.0338127	0.00103123	0.000265109	5.81961e-006	
0.41175	0.182296	0.782457	0.0339328	0.00103975	0.000268652	5.93294e-006	
0.414	0.183176	0.781446	0.0340523	0.00104828	0.000272218	6.04777e-006	
0.41625	0.184054	0.780436	0.0341712	0.00105682	0.000275808	6.1641e-006	
0.4185	0.184932	0.779428	0.0342896	0.00106537	0.000279422	6.28194e-006	
0.42075	0.185808	0.778421	0.0344074	0.00107394	0.000283058	6.40131e-006	
0.423	0.186683	0.777417	0.0345246	0.00108251	0.000286718	6.52221e-006	
0.42525	0.187557	0.776414	0.0346413	0.00109109	0.000290401	6.64465e-006	
0.4275	0.18843	0.775412	0.0347574	0.00109968	0.000294108	6.76863e-006	
0.42975	0.189302	0.774412	0.034873	0.00110828	0.000297837	6.89418e-006	
0.432	0.190172	0.773414	0.0349879	0.00111689	0.00030159	7.0213e-006	
0.43425	0.191042	0.772418	0.0351024	0.00112551	0.000305365	7.15e-006	
0.4365	0.19191	0.771423	0.0352162	0.00113414	0.000309164	7.28028e-006	
0.43875	0.192778	0.77043	0.0353296	0.00114277	0.000312985	7.41216e-006	
0.441	0.193644	0.769438	0.0354423	0.00115142	0.000316829	7.54565e-006	
0.44325	0.194509	0.768448	0.0355545	0.00116007	0.000320696	7.68075e-006	
0.4455	0.195373	0.76746	0.0356662	0.00116873	0.000324586	7.81748e-006	
0.44775	0.196236	0.766473	0.0357773	0.0011774	0.000328499	7.95584e-006	
0.45	0.197097	0.765488	0.0358879	0.00118607	0.000332434	8.09585e-006	
0.45225	0.197958	0.764505	0.035998	0.00119475	0.000336391	8.23751e-006	
0.4545	0.198818	0.763523	0.0361075	0.00120344	0.000340371	8.38082e-006	
0.45675	0.199676	0.762543	0.0362164	0.00121214	0.000344374	8.52581e-006	
0.459	0.200533	0.761564	0.0363249	0.00122085	0.000348399	8.67248e-006	
0.46125	0.20139	0.760587	0.0364327	0.00122956	0.000352446	8.82083e-006	
0.4635	0.202245	0.759612	0.0365401	0.00123828	0.000356515	8.97089e-006	
0.46575	0.203099	0.758638	0.0366469	0.001247	0.000360607	9.12264e-006	
0.468	0.203952	0.757666	0.0367532	0.00125573	0.00036472	9.27612e-006	
0.47025	0.204803	0.756695	0.036859	0.00126447	0.000368856	9.43131e-006	
0.4725	0.205654	0.755726	0.0369642	0.00127321	0.000373014	9.58824e-006	
0.47475	0.206504	0.754758	0.037069	0.00128196	0.000377193	9.74691e-006	
0.477	0.207352	0.753793	0.0371732	0.00129071	0.000381395	9.90733e-006	
0.47925	0.2082	0.752828	0.0372768	0.00129947	0.000385618	1.00695e-005	
0.4815	0.209046	0.751865	0.03738	0.00130823	0.000389863	1.02335e-005	
0.48375	0.209892	0.750904	0.0374827	0.001317	0.000394129	1.03992e-005	
0.486	0.210736	0.749945	0.0375848	0.00132578	0.000398417	1.05667e-005	
0.48825	0.211579	0.748987	0.0376864	0.00133455	0.000402727	1.0736e-005	
0.4905	0.212421	0.74803	0.0377875	0.00134334	0.000407058	1.09071e-005	
0.49275	0.213262	0.747075	0.0378881	0.00135213	0.00041141	1.108e-005	
0.495	0.214102	0.746122	0.0379882	0.00136092	0.000415784	1.12547e-005	
0.49725	0.214941	0.74517	0.0380878	0.00136971	0.000420179	1.14313e-005	
0.4995	0.215779	0.74422	0.0381869	0.00137851	0.000424595	1.16097e-005	
0.50175	0.216615	0.743271	0.0382855	0.00138732	0.000429032	1.17899e-005	
0.504	0.217451	0.742324	0.0383835	0.00139613	0.000433491	1.1972e-005	
0.50625	0.218286	0.741378	0.0384811	0.00140494	0.00043797	1.21559e-005	
0.5085	0.219119	0.740434	0.0385782	0.00141375	0.00044247	1.23417e-005	
0.51075	0.219952	0.739492	0.0386748	0.00142257	0.000446991	1.25294e-005	
0.513	0.220783	0.738551	0.0387709	0.00143139	0.000451532	1.2719e-005	
0.51525	0.221613	0.737611	0.0388665	0.00144022	0.000456094	1.29105e-005	
0.5175	0.222443	0.736673	0.0389616	0.00144904	0.000460677	1.31039e-005	
0.51975	0.223271	0.735737	0.0390562	0.00145787	0.000465281	1.32991e-005	
0.522	0.224098	0.734802	0.0391504	0.00146671	0.000469904	1.34963e-005	
0.52425	0.224924	0.733868	0.039244	0.00147554	0.000474548	1.36955e-005	
0.5265	0.225749	0.732936	0.0393372	0.00148438	0.000479213	1.38965e-005	
0.52875	0.226573	0.732006	0.0394299	0.00149322	0.000483897	1.40995e-005	
0.531	0.227396	0.731077	0.0395221	0.00150206	0.000488602	1.43045e-005	
0.53325	0.228218	0.730149	0.0396138	0.0015109	0.000493327	1.45114e-005	
0.5355	0.229039	0.729223	0.0397051	0.00151975	0.000498072	1.47202e-005	
0.53775	0.229859	0.728299	0.0397959	0.00152859	0.000502836	1.49311e-005	
0.54	0.230678	0.727376	0.0398862	0.00153744	0.000507621	1.51439e-005	
0.54225	0.231496	0.726454	0.039976	0.00154629	0.000512425	1.53587e-005	
0.5445	0.232312	0.725534	0.0400654	0.00155514	0.000517249	1.55755e-005	
0.54675	0.233128	0.724616	0.0401543	0.001564	0.000522093	1.57943e-005	
0.549	0.233943	0.723699	0.0402427	0.00157285	0.000526956	1.60152e-005	
0.55125	0.234756	0.722783	0.0403307	0.0015817	0.000531839	1.6238e-005	
0.5535	0.235569	0.721869	0.0404182	0.00159056	0.000536741	1.64629e-005	
0.55575	0.236381	0.720956	0.0405052	0.00159941	0.000541662	1.66898e-005	
0.558	0.237191	0.720045	0.0405918	0.00160827	0.000546602	1.69187e-005	
0.56025	0.238001	0.719136	0.0406779	0.00161713	0.000551562	1.71497e-005	
0.5625	0.238809	0.718227	0.0407636	0.00162598	0.00055654	1.73827e-005	
0.56475	0.239617	0.717321	0.0408488	0.00163484	0.000561538	1.76178e-005	
0.567	0.240423	0.716415	0.0409336	0.0016437	0.000566555	1.7855e-005	
0.56925	0.241229	0.715511	0.0410179	0.00165255	0.00057159	1.80943e-005	
0.5715	0.242033	0.714609	0.0411017	0.00166141	0.000576644	1.83356e-005	
0.57375	0.242837	0.713708	0.0411851	0.00167027	0.000581717	1.85791e-005	
0.576	0.243639	0.712808	0.0412681	0.00167912	0.000586808	1.88246e-005	
0.57825	0.24444	0.71191	0.0413506	0.00168798	0.000591918	1.90722e-005	
0.5805	0.245241	0.711013	0.0414327	0.00169683	0.000597047	1.9322e-005	
0.58275	0.24604	0.710118	0.0415143	0.00170569	0.000602193	1.95739e-005	
0.585	0.246839	0.709224	0.0415955	0.00171454	0.000607358	1.98279e-005	
0.58725	0.247636	0.708332	0.0416762	0.0017234	0.000612541	2.0084e-005	
0.5895	0.248432	0.707441	0.0417565	0.00173225	0.000617742	2.03423e-005	
0.59175	0.249228	0.706551	0.0418364	0.0017411	0.000622962	2.06027e-005	
0.594	0.250022	0.705663	0.0419159	0.00174995	0.000628199	2.08653e-005	
0.59625	0.250816	0.704776	0.0419949	0.0017588	0.000633454	2.11301e-005	
0.5985	0.251608	0.703891	0.0420734	0.00176764	0.000638727	2.1397e-005	
0.60075	0.252399	0.703007	0.0421516	0.00177649	0.000644018	2.16661e-005	
0.603	0.25319	0.702125	0.0422293	0.00178533	0.000649326	2.19374e-005	
0.60525	0.253979	0.701243	0.0423066	0.00179417	0.000654651	2.22108e-005	
0.6075	0.254767	0.700364	0.0423834	0.00180302	0.000659995	2.24865e-005	
0.60975	0.255555	0.699485	0.0424599	0.00181185	0.000665355	2.27644e-005	
0.612	0.256341	0.698608	0.0425359	0.00182069	0.000670733	2.30444e-005	
0.61425	0.257127	0.697733	0.0426115	0.00182952	0.000676128	2.33267e-005	
0.6165	0.257911	0.696859	0.0426866	0.00183836	0.000681541	2.36112e-005	
0.61875	0.258695	0.695986	0.0427614	0.00184719	0.00068697	2.3898e-005	
0.621	0.259477	0.695114	0.0428357	0.00185601	0.000692416	2.41869e-005	
0.62325	0.260259	0.694244	0.0429096	0.00186484	0.000697879	2.44782e-005	
0.6255	0.261039	0.693376	0.0429832	0.00187366	0.000703359	2.47716e-005	
0.62775	0.261819	0.692509	0.0430562	0.00188248	0.000708856	2.50673e-005	
0.63	0.262598	0.691643	0.0431289	0.0018913	0.000714369	2.53653e-005	
0.63225	0.263375	0.690778	0.0432012	0.00190011	0.000719899	2.56656e-005	
0.6345	0.264152	0.689915	0.0432731	0.00190892	0.000725446	2.59681e-005	
0.63675	0.264927	0.689053	0.0433445	0.00191773	0.000731009	2.62729e-005	
0.639	0.265702	0.688193	0.0434156	0.00192654	0.000736588	2.658e-005	
0.64125	0.266476	0.687334	0.0434862	0.00193534	0.000742183	2.68893e-005	
0.6435	0.267249	0.686476	0.0435565	0.00194414	0.000747795	2.7201e-005	
0.64575	0.268021	0.685619	0.0436263	0.00195294	0.000753422	2.7515e-005	
0.648	0.268791	0.684764	0.0436958	0.00196173	0.000759066	2.78313e-005	
0.65025	0.269561	0.683911	0.0437648	0.00197052	0.000764725	2.81499e-005	
0.6525	0.27033	0.683058	0.0438335	0.0019793	0.000770401	2.84708e-005	
0.65475	0.271098	0.682207	0.0439017	0.00198808	0.000776092	2.8794e-005	
0.657	0.271865	0.681358	0.0439696	0.00199686	0.000781799	2.91196e-005	
0.65925	0.272631	0.680509	0.044037	0.00200564	0.000787521	2.94475e-005	
0.6615	0.273396	0.679662	0.0441041	0.00201441	0.000793259	2.97778e-005	
0.66375	0.274161	0.678816	0.0441708	0.00202317	0.000799012	3.01104e-005	
0.666	0.274924	0.677972	0.0442371	0.00203194	0.000804781	3.04453e-005	
0.66825	0.275686	0.677129	0.044303	0.00204069	0.000810564	3.07827e-005	
0.6705	0.276447	0.676287	0.0443685	0.00204945	0.000816363	3.11223e-005	
0.67275	0.277208	0.675447	0.0444337	0.0020582	0.000822178	3.14644e-005	
0.675	0.277967	0.674608	0.0444984	0.00206694	0.000828007	3.18088e-005	
0.67725	0.278726	0.67377	0.0445628	0.00207568	0.000833851	3.21557e-005	
0.6795	0.279483	0.672934	0.0446268	0.00208442	0.00083971	3.25049e-005	
0.68175	0.28024	0.672098	0.0446904	0.00209315	0.000845583	3.28565e-005	
0.684	0.280995	0.671264	0.0447537	0.00210188	0.000851471	3.32105e-005	
0.68625	0.28175	0.670432	0.0448165	0.0021106	0.000857374	3.35669e-005	
0.6885	0.282504	0.669601	0.044879	0.00211932	0.000863292	3.39257e-005	
0.69075	0.283257	0.668771	0.0449412	0.00212803	0.000869224	3.42869e-005	
0.693	0.284009	0.667942	0.0450029	0.00213674	0.00087517	3.46506e-005	
0.69525	0.28476	0.667115	0.0450643	0.00214545	0.00088113	3.50167e-005	
0.6975	0.28551	0.666289	0.0451253	0.00215414	0.000887105	3.53852e-005	
0.69975	0.286259	0.665464	0.0451859	0.00216284	0.000893094	3.57561e-005	
0.702	0.287007	0.66464	0.0452462	0.00217153	0.000899096	3.61295e-005	
0.70425	0.287754	0.663818	0.0453061	0.00218021	0.000905113	3.65053e-005	
0.7065	0.288501	0.662997	0.0453656	0.00218889	0.000911144	3.68836e-005	
0.70875	0.289246	0.662177	0.0454248	0.00219756	0.000917188	3.72643e-005	
0.711	0.289991	0.661359	0.0454836	0.00220623	0.000923246	3.76475e-005	
0.71325	0.290734	0.660542	0.0455421	0.00221489	0.000929317	3.80331e-005	
0.7155	0.291477	0.659726	0.0456002	0.00222354	0.000935403	3.84213e-005	
0.71775	0.292219	0.658911	0.0456579	0.00223219	0.000941501	3.88119e-005	
0.72	0.292959	0.658098	0.0457153	0.00224084	0.000947613	3.92049e-005	
0.72225	0.293699	0.657286	0.0457723	0.00224948	0.000953738	3.96005e-005	
0.7245	0.294438	0.656475	0.045829	0.00225811	0.000959877	3.99986e-005	
0.72675	0.295176	0.655665	0.0458853	0.00226674	0.000966028	4.03991e-005	
0.729	0.295914	0.654857	0.0459413	0.00227536	0.000972193	4.08021e-005	
0.73125	0.29665	0.65405	0.0459969	0.00228397	0.000978371	4.12077e-005	
