0	0	
0.0024	0	
0.0048	8.59355e-010	
0.0072	3.55629e-009	
0.0096	8.29463e-009	
0.012	1.52069e-008	
0.0144	2.43896e-008	
0.0168	3.59169e-008	
0.0192	4.98471e-008	
0.0216	6.62271e-008	
0.024	8.50947e-008	
0.0264	1.0648e-007	
0.0288	1.30408e-007	
0.0312	1.56898e-007	
0.0336	1.85966e-007	
0.036	2.17623e-007	
0.0384	2.51877e-007	
0.0408	2.88734e-007	
0.0432	3.28197e-007	
0.0456	3.70267e-007	
0.048	4.14944e-007	
0.0504	4.62224e-007	
0.0528	5.12103e-007	
0.0552	5.64575e-007	
0.0576	6.19634e-007	
0.06	6.7727e-007	
0.0624	7.37474e-007	
0.0648	8.00237e-007	
0.0672	8.65545e-007	
0.0696	9.33389e-007	
0.072	1.00375e-006	
0.0744	1.07663e-006	
0.0768	1.15199e-006	
0.0792	1.22984e-006	
0.0816	1.31014e-006	
0.084	1.3929e-006	
0.0864	1.47809e-006	
0.0888	1.56568e-006	
0.0912	1.65568e-006	
0.0936	1.74806e-006	
0.096	1.84279e-006	
0.0984	1.93987e-006	
0.1008	2.03928e-006	
0.1032	2.14098e-006	
0.1056	2.24498e-006	
0.108	2.35124e-006	
0.1104	2.45975e-006	
0.1128	2.57049e-006	
0.1152	2.68344e-006	
0.1176	2.79857e-006	
0.12	2.91587e-006	
0.1224	3.03532e-006	
0.1248	3.1569e-006	
0.1272	3.28059e-006	
0.1296	3.40636e-006	
0.132	3.5342e-006	
0.1344	3.66408e-006	
0.1368	3.79599e-006	
0.1392	3.9299e-006	
0.1416	4.0658e-006	
0.144	4.20366e-006	
0.1464	4.34346e-006	
0.1488	4.48519e-006	
0.1512	4.62881e-006	
0.1536	4.77432e-006	
0.156	4.92168e-006	
0.1584	5.07088e-006	
0.1608	5.2219e-006	
0.1632	5.37472e-006	
0.1656	5.52932e-006	
0.168	5.68567e-006	
0.1704	5.84375e-006	
0.1728	6.00355e-006	
0.1752	6.16505e-006	
0.1776	6.32822e-006	
0.18	6.49305e-006	
0.1824	6.65951e-006	
0.1848	6.82758e-006	
0.1872	6.99725e-006	
0.1896	7.16849e-006	
0.192	7.34129e-006	
0.1944	7.51562e-006	
0.1968	7.69147e-006	
0.1992	7.86881e-006	
0.2016	8.04763e-006	
0.204	8.2279e-006	
0.2064	8.40961e-006	
0.2088	8.59274e-006	
0.2112	8.77726e-006	
0.2136	8.96317e-006	
0.216	9.15044e-006	
0.2184	9.33904e-006	
0.2208	9.52897e-006	
0.2232	9.72021e-006	
0.2256	9.91273e-006	
0.228	1.01065e-005	
0.2304	1.03016e-005	
0.2328	1.04978e-005	
0.2352	1.06953e-005	
0.2376	1.0894e-005	
0.24	1.10938e-005	
0.2424	1.12949e-005	
0.2448	1.1497e-005	
0.2472	1.17003e-005	
0.2496	1.19047e-005	
0.252	1.21102e-005	
0.2544	1.23167e-005	
0.2568	1.25243e-005	
0.2592	1.2733e-005	
0.2616	1.29426e-005	
0.264	1.31533e-005	
0.2664	1.3365e-005	
0.2688	1.35776e-005	
0.2712	1.37912e-005	
0.2736	1.40057e-005	
0.276	1.42212e-005	
0.2784	1.44376e-005	
0.2808	1.46548e-005	
