0	0	0	0	
0.005	1.49143e-015	3.37106e-012	1.71215e-008	
0.01	5.96533e-015	1.13522e-011	3.4243e-008	
0.015	1.34209e-014	2.14989e-011	5.13645e-008	
0.02	2.38575e-014	3.33405e-011	6.8486e-008	
0.025	3.72742e-014	4.66194e-011	8.56075e-008	
0.03	5.36704e-014	6.11661e-011	1.02729e-007	
0.035	7.30452e-014	7.68581e-011	1.19851e-007	
0.04	9.53978e-014	9.36017e-011	1.36972e-007	
0.045	1.20728e-013	1.11322e-010	1.54094e-007	
0.05	1.49034e-013	1.29958e-010	1.71215e-007	
0.055	1.80315e-013	1.49458e-010	1.88337e-007	
0.06	2.14572e-013	1.69777e-010	2.05458e-007	
0.065	2.51802e-013	1.90878e-010	2.2258e-007	
0.07	2.92006e-013	2.12727e-010	2.39701e-007	
0.075	3.35183e-013	2.35295e-010	2.56823e-007	
0.08	3.81331e-013	2.58554e-010	2.73944e-007	
0.085	4.3045e-013	2.8248e-010	2.91066e-007	
0.09	4.82539e-013	3.07053e-010	3.08187e-007	
0.095	5.37598e-013	3.32251e-010	3.25309e-007	
0.1	5.95625e-013	3.58057e-010	3.42431e-007	
0.105	6.56621e-013	3.84454e-010	3.59552e-007	
0.11	7.20583e-013	4.11426e-010	3.76674e-007	
0.115	7.87512e-013	4.3896e-010	3.93795e-007	
0.12	8.57407e-013	4.6704e-010	4.10917e-007	
0.125	9.30266e-013	4.95656e-010	4.28038e-007	
0.13	1.00609e-012	5.24794e-010	4.4516e-007	
0.135	1.08488e-012	5.54445e-010	4.62281e-007	
0.14	1.16663e-012	5.84597e-010	4.79403e-007	
0.145	1.25134e-012	6.1524e-010	4.96525e-007	
0.15	1.33901e-012	6.46366e-010	5.13646e-007	
0.155	1.42964e-012	6.77966e-010	5.30768e-007	
0.16	1.52323e-012	7.10031e-010	5.47889e-007	
0.165	1.61979e-012	7.42552e-010	5.65011e-007	
0.17	1.71929e-012	7.75524e-010	5.82133e-007	
0.175	1.82176e-012	8.08937e-010	5.99254e-007	
0.18	1.92718e-012	8.42786e-010	6.16376e-007	
0.185	2.03556e-012	8.77064e-010	6.33497e-007	
0.19	2.14689e-012	9.11764e-010	6.50619e-007	
0.195	2.26118e-012	9.4688e-010	6.67741e-007	
0.2	2.37842e-012	9.82407e-010	6.84862e-007	
0.205	2.49862e-012	1.01834e-009	7.01984e-007	
0.21	2.62176e-012	1.05467e-009	7.19105e-007	
0.215	2.74786e-012	1.09139e-009	7.36227e-007	
0.22	2.87691e-012	1.12851e-009	7.53349e-007	
0.225	3.0089e-012	1.16601e-009	7.7047e-007	
0.23	3.14385e-012	1.20388e-009	7.87592e-007	
0.235	3.28174e-012	1.24214e-009	8.04713e-007	
0.24	3.42258e-012	1.28076e-009	8.21835e-007	
0.245	3.56637e-012	1.31975e-009	8.38957e-007	
0.25	3.71311e-012	1.3591e-009	8.56078e-007	
0.255	3.86278e-012	1.39881e-009	8.732e-007	
0.26	4.01541e-012	1.43888e-009	8.90322e-007	
0.265	4.17097e-012	1.4793e-009	9.07443e-007	
0.27	4.32948e-012	1.52006e-009	9.24565e-007	
0.275	4.49093e-012	1.56117e-009	9.41687e-007	
0.28	4.65533e-012	1.60261e-009	9.58808e-007	
0.285	4.82266e-012	1.6444e-009	9.7593e-007	
0.29	4.99293e-012	1.68652e-009	9.93051e-007	
0.295	5.16615e-012	1.72897e-009	1.01017e-006	
0.3	5.3423e-012	1.77174e-009	1.02729e-006	
0.305	5.52138e-012	1.81484e-009	1.04442e-006	
0.31	5.70341e-012	1.85827e-009	1.06154e-006	
0.315	5.88837e-012	1.90201e-009	1.07866e-006	
0.32	6.07627e-012	1.94607e-009	1.09578e-006	
0.325	6.2671e-012	1.99044e-009	1.1129e-006	
0.33	6.46086e-012	2.03512e-009	1.13002e-006	
0.335	6.65756e-012	2.08011e-009	1.14715e-006	
0.34	6.85719e-012	2.12541e-009	1.16427e-006	
0.345	7.05975e-012	2.17101e-009	1.18139e-006	
0.35	7.26524e-012	2.21691e-009	1.19851e-006	
0.355	7.47366e-012	2.2631e-009	1.21563e-006	
0.36	7.68501e-012	2.3096e-009	1.23275e-006	
0.365	7.89929e-012	2.35639e-009	1.24988e-006	
0.37	8.1165e-012	2.40347e-009	1.267e-006	
0.375	8.33663e-012	2.45084e-009	1.28412e-006	
0.38	8.55969e-012	2.49849e-009	1.30124e-006	
0.385	8.78567e-012	2.54644e-009	1.31836e-006	
0.39	9.01458e-012	2.59466e-009	1.33549e-006	
0.395	9.24642e-012	2.64317e-009	1.35261e-006	
0.4	9.48118e-012	2.69196e-009	1.36973e-006	
0.405	9.71885e-012	2.74102e-009	1.38685e-006	
0.41	9.95946e-012	2.79036e-009	1.40397e-006	
0.415	1.0203e-011	2.83998e-009	1.42109e-006	
0.42	1.04494e-011	2.88986e-009	1.43822e-006	
0.425	1.06988e-011	2.94002e-009	1.45534e-006	
0.43	1.09511e-011	2.99045e-009	1.47246e-006	
0.435	1.12063e-011	3.04114e-009	1.48958e-006	
0.44	1.14644e-011	3.0921e-009	1.5067e-006	
0.445	1.17254e-011	3.14332e-009	1.52382e-006	
0.45	1.19894e-011	3.1948e-009	1.54095e-006	
0.455	1.22562e-011	3.24654e-009	1.55807e-006	
0.46	1.2526e-011	3.29855e-009	1.57519e-006	
0.465	1.27987e-011	3.35081e-009	1.59231e-006	
0.47	1.30743e-011	3.40332e-009	1.60943e-006	
0.475	1.33528e-011	3.45609e-009	1.62655e-006	
0.48	1.36342e-011	3.50911e-009	1.64368e-006	
0.485	1.39186e-011	3.56239e-009	1.6608e-006	
0.49	1.42058e-011	3.61591e-009	1.67792e-006	
0.495	1.4496e-011	3.66969e-009	1.69504e-006	
0.5	1.4789e-011	3.72371e-009	1.71216e-006	
0.505	1.5085e-011	3.77797e-009	1.72929e-006	
0.51	1.53839e-011	3.83248e-009	1.74641e-006	
0.515	1.56857e-011	3.88724e-009	1.76353e-006	
0.52	1.59903e-011	3.94223e-009	1.78065e-006	
0.525	1.62979e-011	3.99747e-009	1.79777e-006	
0.53	1.66084e-011	4.05294e-009	1.81489e-006	
0.535	1.69218e-011	4.10866e-009	1.83202e-006	
0.54	1.72381e-011	4.16461e-009	1.84914e-006	
0.545	1.75573e-011	4.2208e-009	1.86626e-006	
0.55	1.78794e-011	4.27722e-009	1.88338e-006	
0.555	1.82044e-011	4.33387e-009	1.9005e-006	
0.56	1.85323e-011	4.39076e-009	1.91762e-006	
0.565	1.88631e-011	4.44788e-009	1.93475e-006	
0.57	1.91968e-011	4.50523e-009	1.95187e-006	
0.575	1.95334e-011	4.56281e-009	1.96899e-006	
0.58	1.98729e-011	4.62061e-009	1.98611e-006	
0.585	2.02153e-011	4.67865e-009	2.00323e-006	
0.59	2.05606e-011	4.73691e-009	2.02036e-006	
0.595	2.09088e-011	4.79539e-009	2.03748e-006	
0.6	2.12598e-011	4.8541e-009	2.0546e-006	
0.605	2.16138e-011	4.91303e-009	2.07172e-006	
0.61	2.19706e-011	4.97218e-009	2.08884e-006	
0.615	2.23304e-011	5.03155e-009	2.10596e-006	
0.62	2.2693e-011	5.09115e-009	2.12309e-006	
0.625	2.30585e-011	5.15096e-009	2.14021e-006	
0.63	2.3427e-011	5.21099e-009	2.15733e-006	
0.635	2.37983e-011	5.27123e-009	2.17445e-006	
0.64	2.41724e-011	5.3317e-009	2.19157e-006	
0.645	2.45495e-011	5.39237e-009	2.2087e-006	
0.65	2.49295e-011	5.45327e-009	2.22582e-006	
0.655	2.53123e-011	5.51437e-009	2.24294e-006	
0.66	2.56981e-011	5.57569e-009	2.26006e-006	
0.665	2.60867e-011	5.63722e-009	2.27718e-006	
0.67	2.64782e-011	5.69896e-009	2.2943e-006	
0.675	2.68725e-011	5.76091e-009	2.31143e-006	
0.68	2.72698e-011	5.82307e-009	2.32855e-006	
0.685	2.76699e-011	5.88543e-009	2.34567e-006	
0.69	2.8073e-011	5.94801e-009	2.36279e-006	
0.695	2.84788e-011	6.01079e-009	2.37991e-006	
0.7	2.88876e-011	6.07377e-009	2.39704e-006	
0.705	2.92993e-011	6.13696e-009	2.41416e-006	
0.71	2.97138e-011	6.20036e-009	2.43128e-006	
0.715	3.01312e-011	6.26396e-009	2.4484e-006	
0.72	3.05515e-011	6.32776e-009	2.46552e-006	
0.725	3.09747e-011	6.39176e-009	2.48265e-006	
0.73	3.14007e-011	6.45597e-009	2.49977e-006	
0.735	3.18296e-011	6.52037e-009	2.51689e-006	
0.74	3.22614e-011	6.58498e-009	2.53401e-006	
0.745	3.2696e-011	6.64978e-009	2.55113e-006	
0.75	3.31335e-011	6.71478e-009	2.56825e-006	
0.755	3.35739e-011	6.77998e-009	2.58538e-006	
0.76	3.40172e-011	6.84537e-009	2.6025e-006	
0.765	3.44633e-011	6.91097e-009	2.61962e-006	
0.77	3.49123e-011	6.97675e-009	2.63674e-006	
0.775	3.53642e-011	7.04273e-009	2.65386e-006	
0.78	3.58189e-011	7.10891e-009	2.67099e-006	
0.785	3.62765e-011	7.17528e-009	2.68811e-006	
0.79	3.67369e-011	7.24184e-009	2.70523e-006	
0.795	3.72003e-011	7.30859e-009	2.72235e-006	
0.8	3.76665e-011	7.37553e-009	2.73947e-006	
0.805	3.81355e-011	7.44267e-009	2.7566e-006	
0.81	3.86074e-011	7.50999e-009	2.77372e-006	
0.815	3.90822e-011	7.57751e-009	2.79084e-006	
0.82	3.95598e-011	7.64521e-009	2.80796e-006	
0.825	4.00403e-011	7.7131e-009	2.82508e-006	
0.83	4.05237e-011	7.78118e-009	2.84221e-006	
0.835	4.10099e-011	7.84945e-009	2.85933e-006	
0.84	4.1499e-011	7.9179e-009	2.87645e-006	
0.845	4.19909e-011	7.98653e-009	2.89357e-006	
0.85	4.24857e-011	8.05536e-009	2.91069e-006	
0.855	4.29833e-011	8.12436e-009	2.92782e-006	
0.86	4.34838e-011	8.19355e-009	2.94494e-006	
0.865	4.39871e-011	8.26293e-009	2.96206e-006	
0.87	4.44933e-011	8.33248e-009	2.97918e-006	
0.875	4.50024e-011	8.40222e-009	2.9963e-006	
0.88	4.55143e-011	8.47214e-009	3.01342e-006	
0.885	4.6029e-011	8.54225e-009	3.03055e-006	
0.89	4.65467e-011	8.61253e-009	3.04767e-006	
0.895	4.70671e-011	8.68299e-009	3.06479e-006	
0.9	4.75904e-011	8.75363e-009	3.08191e-006	
0.905	4.81166e-011	8.82445e-009	3.09903e-006	
0.91	4.86456e-011	8.89545e-009	3.11616e-006	
0.915	4.91774e-011	8.96663e-009	3.13328e-006	
0.92	4.97121e-011	9.03798e-009	3.1504e-006	
0.925	5.02496e-011	9.10951e-009	3.16752e-006	
0.93	5.079e-011	9.18122e-009	3.18464e-006	
0.935	5.13332e-011	9.2531e-009	3.20177e-006	
0.94	5.18793e-011	9.32516e-009	3.21889e-006	
0.945	5.24282e-011	9.39739e-009	3.23601e-006	
0.95	5.298e-011	9.4698e-009	3.25313e-006	
0.955	5.35346e-011	9.54238e-009	3.27025e-006	
0.96	5.4092e-011	9.61513e-009	3.28738e-006	
0.965	5.46523e-011	9.68806e-009	3.3045e-006	
0.97	5.52154e-011	9.76115e-009	3.32162e-006	
0.975	5.57813e-011	9.83442e-009	3.33874e-006	
0.98	5.63501e-011	9.90787e-009	3.35586e-006	
0.985	5.69217e-011	9.98148e-009	3.37299e-006	
0.99	5.74962e-011	1.00553e-008	3.39011e-006	
0.995	5.80735e-011	1.01292e-008	3.40723e-006	
1	5.86536e-011	1.02033e-008	3.42435e-006	
1.005	5.92366e-011	1.02776e-008	3.44147e-006	
1.01	5.98224e-011	1.03521e-008	3.4586e-006	
1.015	6.0411e-011	1.04267e-008	3.47572e-006	
1.02	6.10024e-011	1.05015e-008	3.49284e-006	
1.025	6.15967e-011	1.05765e-008	3.50996e-006	
