0.135	0.992921	0.995229	0.996001	0.996387	0.996619	0.996773	0.996884	0.996967	0.997031	0.997083	
0.14	0.992809	0.995132	0.995909	0.996297	0.996531	0.996686	0.996797	0.996881	0.996946	0.996998	
0.145	0.9927	0.995037	0.995818	0.996209	0.996444	0.9966	0.996712	0.996796	0.996861	0.996913	
0.15	0.992595	0.994944	0.995729	0.996122	0.996358	0.996515	0.996628	0.996712	0.996778	0.99683	
0.155	0.992493	0.994853	0.995641	0.996036	0.996273	0.996431	0.996544	0.996629	0.996695	0.996748	
0.16	0.992393	0.994763	0.995555	0.995952	0.99619	0.996348	0.996462	0.996547	0.996613	0.996666	
0.165	0.992296	0.994675	0.99547	0.995868	0.996107	0.996266	0.99638	0.996466	0.996532	0.996585	
0.17	0.992202	0.994588	0.995386	0.995786	0.996025	0.996185	0.996299	0.996385	0.996452	0.996505	
0.175	0.992109	0.994503	0.995303	0.995704	0.995945	0.996105	0.99622	0.996305	0.996372	0.996426	
0.18	0.992019	0.994419	0.995222	0.995623	0.995865	0.996025	0.99614	0.996227	0.996294	0.996347	
0.185	0.991931	0.994337	0.995141	0.995544	0.995785	0.995947	0.996062	0.996148	0.996215	0.996269	
0.19	0.991844	0.994255	0.995061	0.995465	0.995707	0.995869	0.995984	0.996071	0.996138	0.996192	
0.195	0.991759	0.994175	0.994983	0.995387	0.99563	0.995791	0.995907	0.995994	0.996061	0.996115	
0.2	0.991676	0.994096	0.994905	0.99531	0.995553	0.995715	0.995831	0.995918	0.995985	0.996039	
0.205	0.991594	0.994017	0.994828	0.995233	0.995477	0.995639	0.995755	0.995842	0.99591	0.995964	
0.21	0.991513	0.99394	0.994751	0.995157	0.995401	0.995564	0.99568	0.995767	0.995835	0.995889	
0.215	0.991434	0.993863	0.994676	0.995082	0.995327	0.995489	0.995606	0.995693	0.995761	0.995815	
0.22	0.991356	0.993788	0.994601	0.995008	0.995253	0.995416	0.995532	0.995619	0.995687	0.995742	
0.225	0.991279	0.993713	0.994527	0.994935	0.995179	0.995342	0.995459	0.995546	0.995614	0.995669	
0.23	0.991203	0.993639	0.994454	0.994862	0.995106	0.99527	0.995386	0.995474	0.995542	0.995597	
0.235	0.991128	0.993566	0.994381	0.994789	0.995034	0.995198	0.995315	0.995402	0.99547	0.995525	
0.24	0.991054	0.993494	0.994309	0.994718	0.994963	0.995126	0.995243	0.995331	0.995399	0.995454	
0.245	0.990981	0.993422	0.994238	0.994647	0.994892	0.995056	0.995172	0.99526	0.995328	0.995383	
0.25	0.990909	0.993351	0.994167	0.994576	0.994822	0.994985	0.995102	0.99519	0.995258	0.995313	
0.255	0.990837	0.99328	0.994097	0.994506	0.994752	0.994916	0.995033	0.99512	0.995189	0.995243	
0.26	0.990767	0.993211	0.994028	0.994437	0.994683	0.994846	0.994963	0.995051	0.99512	0.995174	
0.265	0.990697	0.993142	0.993959	0.994368	0.994614	0.994778	0.994895	0.994983	0.995051	0.995106	
0.27	0.990628	0.993073	0.993891	0.9943	0.994546	0.99471	0.994827	0.994915	0.994983	0.995038	
0.275	0.99056	0.993005	0.993823	0.994232	0.994478	0.994642	0.994759	0.994847	0.994915	0.99497	
0.28	0.990492	0.992938	0.993756	0.994165	0.994411	0.994575	0.994692	0.99478	0.994848	0.994903	
0.285	0.990425	0.992871	0.993689	0.994099	0.994345	0.994509	0.994626	0.994714	0.994782	0.994837	
0.29	0.990359	0.992805	0.993623	0.994033	0.994279	0.994443	0.99456	0.994648	0.994716	0.994771	
0.295	0.990293	0.992739	0.993558	0.993967	0.994213	0.994377	0.994494	0.994582	0.994651	0.994705	
0.3	0.990228	0.992674	0.993492	0.993902	0.994148	0.994312	0.994429	0.994517	0.994586	0.99464	
0.305	0.990163	0.99261	0.993428	0.993838	0.994083	0.994247	0.994365	0.994453	0.994521	0.994576	
0.31	0.990099	0.992546	0.993364	0.993773	0.994019	0.994183	0.994301	0.994389	0.994457	0.994512	
0.315	0.990036	0.992482	0.9933	0.99371	0.993956	0.99412	0.994237	0.994325	0.994393	0.994448	
0.32	0.989973	0.992419	0.993237	0.993647	0.993893	0.994057	0.994174	0.994262	0.99433	0.994385	
0.325	0.98991	0.992357	0.993175	0.993584	0.99383	0.993994	0.994111	0.994199	0.994268	0.994322	
0.33	0.989848	0.992295	0.993113	0.993522	0.993768	0.993932	0.994049	0.994137	0.994205	0.99426	
0.335	0.989787	0.992233	0.993051	0.99346	0.993706	0.99387	0.993987	0.994075	0.994144	0.994198	
0.34	0.989726	0.992172	0.99299	0.993399	0.993645	0.993809	0.993926	0.994014	0.994082	0.994137	
0.345	0.989666	0.992111	0.992929	0.993338	0.993584	0.993748	0.993865	0.993953	0.994022	0.994076	
0.35	0.989606	0.992051	0.992869	0.993278	0.993524	0.993688	0.993805	0.993893	0.993961	0.994016	
0.355	0.989547	0.991991	0.992809	0.993218	0.993464	0.993628	0.993745	0.993833	0.993901	0.993956	
0.36	0.989488	0.991932	0.99275	0.993159	0.993405	0.993568	0.993686	0.993773	0.993842	0.993896	
0.365	0.989429	0.991873	0.992691	0.9931	0.993346	0.993509	0.993627	0.993714	0.993783	0.993837	
0.37	0.989371	0.991815	0.992632	0.993041	0.993287	0.993451	0.993568	0.993656	0.993724	0.993779	
0.375	0.989314	0.991757	0.992574	0.992983	0.993229	0.993393	0.99351	0.993598	0.993666	0.99372	
0.38	0.989257	0.9917	0.992517	0.992926	0.993171	0.993335	0.993452	0.99354	0.993608	0.993663	
0.385	0.9892	0.991643	0.992459	0.992868	0.993114	0.993278	0.993395	0.993482	0.993551	0.993605	
0.39	0.989144	0.991586	0.992403	0.992811	0.993057	0.993221	0.993338	0.993425	0.993494	0.993548	
0.395	0.989088	0.99153	0.992346	0.992755	0.993001	0.993164	0.993281	0.993369	0.993437	0.993492	
0.4	0.989033	0.991474	0.99229	0.992699	0.992944	0.993108	0.993225	0.993313	0.993381	0.993436	
0.405	0.988978	0.991418	0.992235	0.992643	0.992889	0.993052	0.993169	0.993257	0.993325	0.99338	
0.41	0.988923	0.991363	0.99218	0.992588	0.992834	0.992997	0.993114	0.993202	0.99327	0.993325	
0.415	0.988869	0.991309	0.992125	0.992533	0.992779	0.992942	0.993059	0.993147	0.993215	0.99327	
0.42	0.988815	0.991255	0.992071	0.992479	0.992724	0.992888	0.993005	0.993092	0.993161	0.993215	
0.425	0.988762	0.991201	0.992017	0.992425	0.99267	0.992834	0.992951	0.993038	0.993106	0.993161	
0.43	0.988709	0.991148	0.991963	0.992371	0.992617	0.99278	0.992897	0.992984	0.993053	0.993107	
0.435	0.988656	0.991095	0.99191	0.992318	0.992563	0.992727	0.992844	0.992931	0.992999	0.993054	
0.44	0.988604	0.991042	0.991857	0.992265	0.99251	0.992674	0.992791	0.992878	0.992946	0.993001	
0.445	0.988552	0.99099	0.991805	0.992213	0.992458	0.992621	0.992738	0.992826	0.992894	0.992948	
0.45	0.988501	0.990938	0.991753	0.992161	0.992406	0.992569	0.992686	0.992773	0.992842	0.992896	
0.455	0.98845	0.990886	0.991701	0.992109	0.992354	0.992517	0.992634	0.992722	0.99279	0.992844	
0.46	0.988399	0.990835	0.99165	0.992058	0.992303	0.992466	0.992583	0.99267	0.992738	0.992793	
0.465	0.988349	0.990785	0.991599	0.992007	0.992252	0.992415	0.992532	0.992619	0.992687	0.992742	
0.47	0.988299	0.990734	0.991549	0.991956	0.992201	0.992364	0.992481	0.992568	0.992637	0.992691	
0.475	0.98825	0.990684	0.991498	0.991906	0.992151	0.992314	0.992431	0.992518	0.992586	0.992641	
0.48	0.9882	0.990635	0.991449	0.991856	0.992101	0.992264	0.992381	0.992468	0.992536	0.992591	
0.485	0.988152	0.990585	0.991399	0.991807	0.992051	0.992215	0.992331	0.992419	0.992487	0.992541	
0.49	0.988103	0.990536	0.99135	0.991758	0.992002	0.992165	0.992282	0.992369	0.992437	0.992492	
0.495	0.988055	0.990488	0.991302	0.991709	0.991953	0.992117	0.992233	0.99232	0.992388	0.992443	
0.5	0.988007	0.99044	0.991253	0.99166	0.991905	0.992068	0.992185	0.992272	0.99234	0.992394	
0.505	0.98796	0.990392	0.991205	0.991612	0.991857	0.99202	0.992136	0.992224	0.992292	0.992346	
0.51	0.987913	0.990344	0.991158	0.991565	0.991809	0.991972	0.992089	0.992176	0.992244	0.992298	
0.515	0.987866	0.990297	0.99111	0.991517	0.991762	0.991925	0.992041	0.992128	0.992196	0.992251	
0.52	0.98782	0.99025	0.991063	0.99147	0.991715	0.991878	0.991994	0.992081	0.992149	0.992204	
0.525	0.987774	0.990204	0.991017	0.991424	0.991668	0.991831	0.991947	0.992035	0.992102	0.992157	
0.53	0.987728	0.990158	0.99097	0.991377	0.991621	0.991784	0.991901	0.991988	0.992056	0.99211	
0.535	0.987683	0.990112	0.990925	0.991331	0.991575	0.991738	0.991855	0.991942	0.99201	0.992064	
0.54	0.987638	0.990067	0.990879	0.991286	0.99153	0.991693	0.991809	0.991896	0.991964	0.992018	
0.545	0.987593	0.990021	0.990834	0.99124	0.991484	0.991647	0.991763	0.991851	0.991919	0.991973	
0.55	0.987549	0.989977	0.990789	0.991195	0.991439	0.991602	0.991718	0.991806	0.991873	0.991928	
0.555	0.987505	0.989932	0.990744	0.99115	0.991394	0.991557	0.991673	0.991761	0.991829	0.991883	
0.56	0.987461	0.989888	0.9907	0.991106	0.99135	0.991513	0.991629	0.991716	0.991784	0.991838	
0.565	0.987418	0.989844	0.990656	0.991062	0.991306	0.991469	0.991585	0.991672	0.99174	0.991794	
0.57	0.987374	0.989801	0.990612	0.991018	0.991262	0.991425	0.991541	0.991628	0.991696	0.99175	
0.575	0.987332	0.989757	0.990569	0.990975	0.991219	0.991381	0.991498	0.991585	0.991653	0.991707	
0.58	0.987289	0.989715	0.990526	0.990932	0.991176	0.991338	0.991454	0.991541	0.991609	0.991664	
0.585	0.987247	0.989672	0.990483	0.990889	0.991133	0.991295	0.991411	0.991499	0.991566	0.991621	
0.59	0.987205	0.98963	0.990441	0.990847	0.99109	0.991253	0.991369	0.991456	0.991524	0.991578	
0.595	0.987164	0.989588	0.990398	0.990804	0.991048	0.991211	0.991327	0.991414	0.991481	0.991536	
0.6	0.987122	0.989546	0.990357	0.990762	0.991006	0.991169	0.991285	0.991372	0.991439	0.991494	
0.605	0.987082	0.989505	0.990315	0.990721	0.990964	0.991127	0.991243	0.99133	0.991398	0.991452	
0.61	0.987041	0.989464	0.990274	0.99068	0.990923	0.991086	0.991202	0.991289	0.991356	0.991411	
0.615	0.987001	0.989423	0.990233	0.990639	0.990882	0.991045	0.991161	0.991248	0.991315	0.99137	
0.62	0.986961	0.989383	0.990193	0.990598	0.990841	0.991004	0.99112	0.991207	0.991275	0.991329	
0.625	0.986921	0.989342	0.990152	0.990558	0.990801	0.990963	0.991079	0.991166	0.991234	0.991288	
0.63	0.986881	0.989302	0.990112	0.990518	0.990761	0.990923	0.991039	0.991126	0.991194	0.991248	
0.635	0.986842	0.989263	0.990072	0.990478	0.990721	0.990883	0.990999	0.991086	0.991154	0.991208	
0.64	0.986803	0.989224	0.990033	0.990438	0.990682	0.990844	0.99096	0.991047	0.991114	0.991168	
0.645	0.986765	0.989185	0.989994	0.990399	0.990642	0.990804	0.99092	0.991007	0.991075	0.991129	
0.65	0.986726	0.989146	0.989955	0.99036	0.990603	0.990765	0.990881	0.990968	0.991036	0.99109	
0.655	0.986688	0.989107	0.989916	0.990321	0.990565	0.990727	0.990843	0.99093	0.990997	0.991051	
0.66	0.986651	0.989069	0.989878	0.990283	0.990526	0.990688	0.990804	0.990891	0.990959	0.991013	
0.665	0.986613	0.989031	0.98984	0.990245	0.990488	0.99065	0.990766	0.990853	0.99092	0.990975	
0.67	0.986576	0.988994	0.989802	0.990207	0.99045	0.990612	0.990728	0.990815	0.990883	0.990937	
0.675	0.986539	0.988956	0.989765	0.99017	0.990413	0.990575	0.99069	0.990777	0.990845	0.990899	
0.68	0.986502	0.988919	0.989728	0.990132	0.990375	0.990537	0.990653	0.99074	0.990807	0.990862	
0.685	0.986466	0.988882	0.989691	0.990095	0.990338	0.9905	0.990616	0.990703	0.99077	0.990824	
0.69	0.98643	0.988846	0.989654	0.990059	0.990301	0.990463	0.990579	0.990666	0.990734	0.990788	
0.695	0.986394	0.98881	0.989618	0.990022	0.990265	0.990427	0.990543	0.990629	0.990697	0.990751	
0.7	0.986358	0.988774	0.989581	0.989986	0.990229	0.990391	0.990506	0.990593	0.990661	0.990715	
0.705	0.986323	0.988738	0.989546	0.98995	0.990193	0.990355	0.99047	0.990557	0.990625	0.990679	
0.71	0.986288	0.988702	0.98951	0.989914	0.990157	0.990319	0.990435	0.990521	0.990589	0.990643	
0.715	0.986253	0.988667	0.989475	0.989879	0.990121	0.990283	0.990399	0.990486	0.990553	0.990607	
0.72	0.986218	0.988632	0.98944	0.989844	0.990086	0.990248	0.990364	0.99045	0.990518	0.990572	
0.725	0.986184	0.988597	0.989405	0.989809	0.990051	0.990213	0.990329	0.990415	0.990483	0.990537	
0.73	0.98615	0.988563	0.98937	0.989774	0.990017	0.990178	0.990294	0.990381	0.990448	0.990502	
0.735	0.986116	0.988529	0.989336	0.98974	0.989982	0.990144	0.990259	0.990346	0.990414	0.990468	
0.74	0.986082	0.988495	0.989302	0.989705	0.989948	0.99011	0.990225	0.990312	0.990379	0.990433	
0.745	0.986049	0.988461	0.989268	0.989672	0.989914	0.990076	0.990191	0.990278	0.990345	0.990399	
0.75	0.986016	0.988428	0.989234	0.989638	0.98988	0.990042	0.990157	0.990244	0.990312	0.990365	
0.755	0.985983	0.988394	0.989201	0.989604	0.989847	0.990008	0.990124	0.990211	0.990278	0.990332	
0.76	0.985951	0.988361	0.989168	0.989571	0.989814	0.989975	0.990091	0.990177	0.990245	0.990299	
0.765	0.985918	0.988329	0.989135	0.989538	0.989781	0.989942	0.990058	0.990144	0.990212	0.990266	
0.77	0.985886	0.988296	0.989102	0.989506	0.989748	0.989909	0.990025	0.990111	0.990179	0.990233	
0.775	0.985854	0.988264	0.98907	0.989473	0.989715	0.989877	0.989992	0.990079	0.990146	0.9902	
0.78	0.985822	0.988232	0.989038	0.989441	0.989683	0.989845	0.98996	0.990047	0.990114	0.990168	
0.785	0.985791	0.9882	0.989006	0.989409	0.989651	0.989813	0.989928	0.990015	0.990082	0.990136	
0.79	0.98576	0.988168	0.988974	0.989377	0.989619	0.989781	0.989896	0.989983	0.99005	0.990104	
0.795	0.985729	0.988137	0.988942	0.989346	0.989588	0.989749	0.989864	0.989951	0.990018	0.990072	
0.8	0.985698	0.988106	0.988911	0.989314	0.989556	0.989718	0.989833	0.98992	0.989987	0.990041	
0.805	0.985667	0.988075	0.98888	0.989283	0.989525	0.989687	0.989802	0.989888	0.989956	0.99001	
0.81	0.985637	0.988044	0.988849	0.989252	0.989494	0.989656	0.989771	0.989857	0.989925	0.989979	
0.815	0.985607	0.988014	0.988819	0.989222	0.989464	0.989625	0.98974	0.989827	0.989894	0.989948	
0.82	0.985577	0.987984	0.988788	0.989191	0.989433	0.989595	0.98971	0.989796	0.989863	0.989917	
0.825	0.985548	0.987954	0.988758	0.989161	0.989403	0.989564	0.989679	0.989766	0.989833	0.989887	
0.83	0.985518	0.987924	0.988728	0.989131	0.989373	0.989534	0.989649	0.989736	0.989803	0.989857	
0.835	0.985489	0.987894	0.988699	0.989101	0.989343	0.989504	0.98962	0.989706	0.989773	0.989827	
0.84	0.98546	0.987865	0.988669	0.989072	0.989314	0.989475	0.98959	0.989676	0.989744	0.989797	
0.845	0.985431	0.987836	0.98864	0.989042	0.989284	0.989445	0.989561	0.989647	0.989714	0.989768	
0.85	0.985402	0.987807	0.988611	0.989013	0.989255	0.989416	0.989531	0.989618	0.989685	0.989739	
0.855	0.985374	0.987778	0.988582	0.988984	0.989226	0.989387	0.989502	0.989589	0.989656	0.98971	
0.86	0.985346	0.98775	0.988553	0.988956	0.989197	0.989358	0.989474	0.98956	0.989627	0.989681	
0.865	0.985318	0.987721	0.988525	0.988927	0.989169	0.98933	0.989445	0.989531	0.989599	0.989652	
0.87	0.98529	0.987693	0.988497	0.988899	0.989141	0.989302	0.989417	0.989503	0.98957	0.989624	
0.875	0.985263	0.987665	0.988469	0.988871	0.989112	0.989273	0.989389	0.989475	0.989542	0.989596	
0.88	0.985235	0.987638	0.988441	0.988843	0.989084	0.989246	0.989361	0.989447	0.989514	0.989568	
0.885	0.985208	0.98761	0.988413	0.988815	0.989057	0.989218	0.989333	0.989419	0.989486	0.98954	
0.89	0.985181	0.987583	0.988386	0.988788	0.989029	0.98919	0.989305	0.989392	0.989459	0.989512	
0.895	0.985154	0.987556	0.988359	0.988761	0.989002	0.989163	0.989278	0.989364	0.989431	0.989485	
0.9	0.985128	0.987529	0.988332	0.988734	0.988975	0.989136	0.989251	0.989337	0.989404	0.989458	
0.905	0.985102	0.987502	0.988305	0.988707	0.988948	0.989109	0.989224	0.98931	0.989377	0.989431	
0.91	0.985075	0.987476	0.988278	0.98868	0.988921	0.989082	0.989197	0.989283	0.98935	0.989404	
0.915	0.985049	0.987449	0.988252	0.988653	0.988895	0.989056	0.989171	0.989257	0.989324	0.989377	
0.92	0.985024	0.987423	0.988225	0.988627	0.988868	0.989029	0.989144	0.98923	0.989297	0.989351	
0.925	0.984998	0.987397	0.988199	0.988601	0.988842	0.989003	0.989118	0.989204	0.989271	0.989325	
0.93	0.984973	0.987371	0.988174	0.988575	0.988816	0.988977	0.989092	0.989178	0.989245	0.989299	
0.935	0.984947	0.987346	0.988148	0.988549	0.98879	0.988951	0.989066	0.989152	0.989219	0.989273	
0.94	0.984922	0.98732	0.988122	0.988524	0.988765	0.988926	0.989041	0.989127	0.989194	0.989247	
0.945	0.984897	0.987295	0.988097	0.988499	0.98874	0.9889	0.989015	0.989101	0.989168	0.989222	
0.95	0.984873	0.98727	0.988072	0.988473	0.988714	0.988875	0.98899	0.989076	0.989143	0.989197	
0.955	0.984848	0.987245	0.988047	0.988448	0.988689	0.98885	0.988965	0.989051	0.989118	0.989172	
0.96	0.984824	0.987221	0.988022	0.988424	0.988664	0.988825	0.98894	0.989026	0.989093	0.989147	
0.965	0.9848	0.987196	0.987998	0.988399	0.98864	0.9888	0.988915	0.989001	0.989068	0.989122	
0.97	0.984776	0.987172	0.987973	0.988374	0.988615	0.988776	0.988891	0.988977	0.989044	0.989097	
0.975	0.984752	0.987148	0.987949	0.98835	0.988591	0.988752	0.988866	0.988952	0.989019	0.989073	
0.98	0.984729	0.987124	0.987925	0.988326	0.988567	0.988727	0.988842	0.988928	0.988995	0.989049	
0.985	0.984705	0.9871	0.987901	0.988302	0.988543	0.988703	0.988818	0.988904	0.988971	0.989025	
0.99	0.984682	0.987077	0.987877	0.988278	0.988519	0.98868	0.988794	0.98888	0.988947	0.989001	
0.995	0.984659	0.987053	0.987854	0.988255	0.988495	0.988656	0.988771	0.988857	0.988924	0.988977	
1	0.984636	0.98703	0.987831	0.988231	0.988472	0.988633	0.988747	0.988833	0.9889	0.988954	
1.005	0.984613	0.987007	0.987807	0.988208	0.988449	0.988609	0.988724	0.98881	0.988877	0.98893	
1.01	0.98459	0.986984	0.987784	0.988185	0.988426	0.988586	0.988701	0.988787	0.988854	0.988907	
1.015	0.984568	0.986961	0.987762	0.988162	0.988403	0.988563	0.988678	0.988764	0.988831	0.988884	
1.02	0.984546	0.986939	0.987739	0.988139	0.98838	0.98854	0.988655	0.988741	0.988808	0.988861	
1.025	0.984524	0.986916	0.987716	0.988117	0.988357	0.988518	0.988632	0.988718	0.988785	0.988839	
1.03	0.984502	0.986894	0.987694	0.988094	0.988335	0.988495	0.98861	0.988696	0.988763	0.988816	
1.035	0.98448	0.986872	0.987672	0.988072	0.988313	0.988473	0.988587	0.988673	0.98874	0.988794	
1.04	0.984458	0.98685	0.98765	0.98805	0.98829	0.988451	0.988565	0.988651	0.988718	0.988772	
1.045	0.984437	0.986828	0.987628	0.988028	0.988269	0.988429	0.988543	0.988629	0.988696	0.98875	
1.05	0.984416	0.986807	0.987606	0.988006	0.988247	0.988407	0.988522	0.988607	0.988674	0.988728	
1.055	0.984395	0.986785	0.987585	0.987985	0.988225	0.988385	0.9885	0.988586	0.988653	0.988706	
1.06	0.984374	0.986764	0.987563	0.987963	0.988204	0.988364	0.988478	0.988564	0.988631	0.988684	
1.065	0.984353	0.986743	0.987542	0.987942	0.988182	0.988342	0.988457	0.988543	0.98861	0.988663	
1.07	0.984332	0.986722	0.987521	0.987921	0.988161	0.988321	0.988436	0.988522	0.988588	0.988642	
1.075	0.984312	0.986701	0.9875	0.9879	0.98814	0.9883	0.988415	0.988501	0.988567	0.988621	
1.08	0.984291	0.98668	0.987479	0.987879	0.988119	0.988279	0.988394	0.98848	0.988546	0.9886	
1.085	0.984271	0.98666	0.987458	0.987858	0.988098	0.988259	0.988373	0.988459	0.988526	0.988579	
1.09	0.984251	0.986639	0.987438	0.987838	0.988078	0.988238	0.988352	0.988438	0.988505	0.988558	
1.095	0.984231	0.986619	0.987418	0.987817	0.988057	0.988218	0.988332	0.988418	0.988484	0.988538	
1.1	0.984211	0.986599	0.987397	0.987797	0.988037	0.988197	0.988312	0.988397	0.988464	0.988518	
1.105	0.984192	0.986579	0.987377	0.987777	0.988017	0.988177	0.988291	0.988377	0.988444	0.988497	
1.11	0.984172	0.986559	0.987358	0.987757	0.987997	0.988157	0.988271	0.988357	0.988424	0.988477	
1.115	0.984153	0.98654	0.987338	0.987737	0.987977	0.988137	0.988252	0.988337	0.988404	0.988457	
1.12	0.984133	0.98652	0.987318	0.987718	0.987958	0.988118	0.988232	0.988318	0.988384	0.988438	
1.125	0.984114	0.986501	0.987299	0.987698	0.987938	0.988098	0.988212	0.988298	0.988365	0.988418	
1.13	0.984096	0.986481	0.987279	0.987679	0.987919	0.988079	0.988193	0.988279	0.988345	0.988399	
1.135	0.984077	0.986462	0.98726	0.98766	0.987899	0.988059	0.988174	0.988259	0.988326	0.988379	
1.14	0.984058	0.986443	0.987241	0.98764	0.98788	0.98804	0.988154	0.98824	0.988307	0.98836	
1.145	0.98404	0.986425	0.987222	0.987622	0.987861	0.988021	0.988135	0.988221	0.988288	0.988341	
1.15	0.984021	0.986406	0.987203	0.987603	0.987842	0.988002	0.988116	0.988202	0.988269	0.988322	
1.155	0.984003	0.986387	0.987185	0.987584	0.987824	0.987984	0.988098	0.988183	0.98825	0.988303	
1.16	0.983985	0.986369	0.987166	0.987565	0.987805	0.987965	0.988079	0.988165	0.988231	0.988285	
1.165	0.983967	0.986351	0.987148	0.987547	0.987787	0.987946	0.988061	0.988146	0.988213	0.988266	
1.17	0.983949	0.986333	0.98713	0.987529	0.987768	0.987928	0.988042	0.988128	0.988195	0.988248	
1.175	0.983931	0.986315	0.987112	0.987511	0.98775	0.98791	0.988024	0.98811	0.988176	0.98823	
1.18	0.983914	0.986297	0.987094	0.987493	0.987732	0.987892	0.988006	0.988092	0.988158	0.988212	
1.185	0.983896	0.986279	0.987076	0.987475	0.987714	0.987874	0.987988	0.988074	0.98814	0.988194	
1.19	0.983879	0.986261	0.987058	0.987457	0.987696	0.987856	0.98797	0.988056	0.988122	0.988176	
1.195	0.983862	0.986244	0.987041	0.987439	0.987679	0.987838	0.987953	0.988038	0.988105	0.988158	
1.2	0.983845	0.986227	0.987023	0.987422	0.987661	0.987821	0.987935	0.988021	0.988087	0.98814	
1.205	0.983828	0.986209	0.987006	0.987404	0.987644	0.987803	0.987918	0.988003	0.98807	0.988123	
1.21	0.983811	0.986192	0.986989	0.987387	0.987627	0.987786	0.9879	0.987986	0.988052	0.988106	
1.215	0.983794	0.986175	0.986972	0.98737	0.987609	0.987769	0.987883	0.987969	0.988035	0.988088	
1.22	0.983778	0.986158	0.986955	0.987353	0.987592	0.987752	0.987866	0.987952	0.988018	0.988071	
1.225	0.983761	0.986142	0.986938	0.987336	0.987576	0.987735	0.987849	0.987935	0.988001	0.988054	
1.23	0.983745	0.986125	0.986921	0.98732	0.987559	0.987718	0.987832	0.987918	0.987984	0.988038	
1.235	0.983729	0.986109	0.986904	0.987303	0.987542	0.987702	0.987816	0.987901	0.987968	0.988021	
1.24	0.983713	0.986092	0.986888	0.987286	0.987526	0.987685	0.987799	0.987884	0.987951	0.988004	
1.245	0.983697	0.986076	0.986872	0.98727	0.987509	0.987669	0.987783	0.987868	0.987935	0.987988	
1.25	0.983681	0.98606	0.986855	0.987254	0.987493	0.987652	0.987766	0.987852	0.987918	0.987971	
1.255	0.983665	0.986044	0.986839	0.987238	0.987477	0.987636	0.98775	0.987835	0.987902	0.987955	
1.26	0.98365	0.986028	0.986823	0.987222	0.987461	0.98762	0.987734	0.987819	0.987886	0.987939	
1.265	0.983634	0.986012	0.986808	0.987206	0.987445	0.987604	0.987718	0.987803	0.98787	0.987923	
1.27	0.983619	0.985997	0.986792	0.98719	0.987429	0.987588	0.987702	0.987788	0.987854	0.987907	
