0	0	0	
0.006	4.07312e-005	4.07312e-005	
0.012	0.000125016	0.000125016	
0.018	0.000214145	0.000214145	
0.024	0.000306303	0.000306303	
0.03	0.000400626	0.000400626	
0.036	0.000496597	0.000496597	
0.042	0.000593868	0.000593868	
0.048	0.000692186	0.000692186	
0.054	0.000791359	0.000791359	
0.06	0.000891237	0.000891237	
0.066	0.000991697	0.000991697	
0.072	0.00109264	0.00109264	
0.078	0.00119398	0.00119398	
0.084	0.00129564	0.00129564	
0.09	0.00139757	0.00139757	
0.096	0.0014997	0.0014997	
0.102	0.00160199	0.00160199	
0.108	0.00170441	0.00170441	
0.114	0.0018069	0.0018069	
0.12	0.00190944	0.00190944	
0.126	0.00201199	0.00201199	
0.132	0.00211454	0.00211454	
0.138	0.00221705	0.00221705	
0.144	0.0023195	0.0023195	
0.15	0.00242187	0.00242187	
0.156	0.00252414	0.00252414	
0.162	0.0026263	0.0026263	
0.168	0.00272832	0.00272832	
0.174	0.0028302	0.0028302	
0.18	0.00293191	0.00293191	
0.186	0.00303345	0.00303345	
0.192	0.00313481	0.00313481	
0.198	0.00323597	0.00323597	
0.204	0.00333692	0.00333692	
0.21	0.00343766	0.00343766	
0.216	0.00353817	0.00353817	
0.222	0.00363845	0.00363845	
0.228	0.00373848	0.00373848	
0.234	0.00383827	0.00383827	
0.24	0.0039378	0.0039378	
0.246	0.00403707	0.00403707	
0.252	0.00413607	0.00413607	
0.258	0.0042348	0.0042348	
0.264	0.00433325	0.00433325	
0.27	0.00443141	0.00443141	
0.276	0.00452929	0.00452929	
0.282	0.00462687	0.00462687	
0.288	0.00472416	0.00472416	
0.294	0.00482115	0.00482115	
0.3	0.00491783	0.00491783	
0.306	0.00501421	0.00501421	
0.312	0.00511027	0.00511027	
0.318	0.00520602	0.00520602	
0.324	0.00530145	0.00530145	
0.33	0.00539657	0.00539657	
0.336	0.00549136	0.00549136	
0.342	0.00558583	0.00558583	
0.348	0.00567998	0.00567998	
0.354	0.0057738	0.0057738	
0.36	0.00586729	0.00586729	
0.366	0.00596044	0.00596044	
0.372	0.00605327	0.00605327	
0.378	0.00614576	0.00614576	
0.384	0.00623791	0.00623791	
0.39	0.00632973	0.00632973	
0.396	0.00642122	0.00642122	
0.402	0.00651236	0.00651236	
0.408	0.00660316	0.00660316	
0.414	0.00669362	0.00669362	
0.42	0.00678375	0.00678375	
0.426	0.00687353	0.00687353	
0.432	0.00696297	0.00696297	
0.438	0.00705206	0.00705206	
0.444	0.00714081	0.00714081	
0.45	0.00722922	0.00722922	
0.456	0.00731729	0.00731729	
0.462	0.00740501	0.00740501	
0.468	0.00749238	0.00749238	
0.474	0.00757941	0.00757941	
0.48	0.0076661	0.0076661	
0.486	0.00775244	0.00775244	
0.492	0.00783844	0.00783844	
0.498	0.00792409	0.00792409	
0.504	0.0080094	0.0080094	
0.51	0.00809436	0.00809436	
0.516	0.00817898	0.00817898	
0.522	0.00826326	0.00826326	
0.528	0.00834719	0.00834719	
0.534	0.00843078	0.00843078	
0.54	0.00851403	0.00851403	
0.546	0.00859693	0.00859693	
0.552	0.00867949	0.00867949	
0.558	0.00876171	0.00876171	
0.564	0.00884359	0.00884359	
0.57	0.00892513	0.00892513	
0.576	0.00900633	0.00900633	
0.582	0.00908719	0.00908719	
0.588	0.00916771	0.00916771	
0.594	0.00924789	0.00924789	
0.6	0.00932773	0.00932773	
0.606	0.00940724	0.00940724	
0.612	0.00948641	0.00948641	
0.618	0.00956525	0.00956525	
0.624	0.00964374	0.00964374	
0.63	0.00972191	0.00972191	
0.636	0.00979974	0.00979974	
0.642	0.00987724	0.00987724	
0.648	0.00995441	0.00995441	
0.654	0.0100312	0.0100312	
0.66	0.0101078	0.0101078	
0.666	0.0101839	0.0101839	
0.672	0.0102598	0.0102598	
0.678	0.0103353	0.0103353	
0.684	0.0104105	0.0104105	
0.69	0.0104854	0.0104854	
0.696	0.0105599	0.0105599	
0.702	0.0106341	0.0106341	
0.708	0.010708	0.010708	
0.714	0.0107816	0.0107816	
0.72	0.0108549	0.0108549	
0.726	0.0109278	0.0109278	
0.732	0.0110004	0.0110004	
0.738	0.0110727	0.0110727	
0.744	0.0111447	0.0111447	
0.75	0.0112163	0.0112163	
0.756	0.0112877	0.0112877	
0.762	0.0113587	0.0113587	
0.768	0.0114294	0.0114294	
0.774	0.0114999	0.0114999	
0.78	0.0115699	0.0115699	
0.786	0.0116397	0.0116397	
0.792	0.0117092	0.0117092	
0.798	0.0117784	0.0117784	
0.804	0.0118473	0.0118473	
0.81	0.0119158	0.0119158	
0.816	0.0119841	0.0119841	
0.822	0.012052	0.012052	
0.828	0.0121197	0.0121197	
0.834	0.012187	0.012187	
0.84	0.0122541	0.0122541	
0.846	0.0123208	0.0123208	
0.852	0.0123872	0.0123872	
0.858	0.0124534	0.0124534	
0.864	0.0125193	0.0125193	
0.87	0.0125848	0.0125848	
0.876	0.0126501	0.0126501	
0.882	0.0127151	0.0127151	
0.888	0.0127797	0.0127797	
0.894	0.0128441	0.0128441	
0.9	0.0129082	0.0129082	
0.906	0.0129721	0.0129721	
0.912	0.0130356	0.0130356	
0.918	0.0130988	0.0130988	
0.924	0.0131618	0.0131618	
0.93	0.0132245	0.0132245	
0.936	0.0132868	0.0132868	
0.942	0.013349	0.013349	
0.948	0.0134108	0.0134108	
0.954	0.0134723	0.0134723	
0.96	0.0135336	0.0135336	
0.966	0.0135946	0.0135946	
0.972	0.0136553	0.0136553	
0.978	0.0137158	0.0137158	
0.984	0.0137759	0.0137759	
0.99	0.0138358	0.0138358	
0.996	0.0138955	0.0138955	
1.002	0.0139548	0.0139548	
1.008	0.0140139	0.0140139	
1.014	0.0140727	0.0140727	
1.02	0.0141313	0.0141313	
1.026	0.0141896	0.0141896	
1.032	0.0142476	0.0142476	
1.038	0.0143054	0.0143054	
1.044	0.0143629	0.0143629	
1.05	0.0144201	0.0144201	
1.056	0.0144771	0.0144771	
1.062	0.0145338	0.0145338	
1.068	0.0145903	0.0145903	
1.074	0.0146465	0.0146465	
1.08	0.0147024	0.0147024	
1.086	0.0147581	0.0147581	
1.092	0.0148135	0.0148135	
1.098	0.0148687	0.0148687	
1.104	0.0149237	0.0149237	
1.11	0.0149783	0.0149783	
1.116	0.0150328	0.0150328	
1.122	0.015087	0.015087	
1.128	0.0151409	0.0151409	
1.134	0.0151946	0.0151946	
1.14	0.0152481	0.0152481	
1.146	0.0153013	0.0153013	
1.152	0.0153542	0.0153542	
1.158	0.0154069	0.0154069	
1.164	0.0154594	0.0154594	
1.17	0.0155117	0.0155117	
1.176	0.0155637	0.0155637	
1.182	0.0156154	0.0156154	
1.188	0.015667	0.015667	
1.194	0.0157183	0.0157183	
1.2	0.0157693	0.0157693	
1.206	0.0158202	0.0158202	
1.212	0.0158708	0.0158708	
1.218	0.0159211	0.0159211	
1.224	0.0159713	0.0159713	
1.23	0.0160212	0.0160212	
1.236	0.0160708	0.0160708	
1.242	0.0161203	0.0161203	
1.248	0.0161695	0.0161695	
1.254	0.0162185	0.0162185	
1.26	0.0162673	0.0162673	
1.266	0.0163159	0.0163159	
1.272	0.0163642	0.0163642	
1.278	0.0164123	0.0164123	
1.284	0.0164602	0.0164602	
1.29	0.0165079	0.0165079	
1.296	0.0165553	0.0165553	
1.302	0.0166026	0.0166026	
1.308	0.0166496	0.0166496	
1.314	0.0166964	0.0166964	
1.32	0.016743	0.016743	
1.326	0.0167894	0.0167894	
1.332	0.0168356	0.0168356	
1.338	0.0168815	0.0168815	
1.344	0.0169273	0.0169273	
1.35	0.0169728	0.0169728	
1.356	0.0170182	0.0170182	
1.362	0.0170633	0.0170633	
1.368	0.0171082	0.0171082	
1.374	0.0171529	0.0171529	
1.38	0.0171975	0.0171975	
1.386	0.0172418	0.0172418	
1.392	0.0172859	0.0172859	
1.398	0.0173298	0.0173298	
1.404	0.0173735	0.0173735	
1.41	0.017417	0.017417	
1.416	0.0174603	0.0174603	
1.422	0.0175034	0.0175034	
1.428	0.0175464	0.0175464	
1.434	0.0175891	0.0175891	
1.44	0.0176316	0.0176316	
1.446	0.017674	0.017674	
1.452	0.0177161	0.0177161	
1.458	0.017758	0.017758	
1.464	0.0177998	0.0177998	
1.47	0.0178414	0.0178414	
1.476	0.0178828	0.0178828	
1.482	0.017924	0.017924	
1.488	0.017965	0.017965	
1.494	0.0180058	0.0180058	
1.5	0.0180464	0.0180464	
1.506	0.0180869	0.0180869	
1.512	0.0181271	0.0181271	
1.518	0.0181672	0.0181672	
1.524	0.0182071	0.0182071	
1.53	0.0182469	0.0182469	
1.536	0.0182864	0.0182864	
1.542	0.0183258	0.0183258	
1.548	0.0183649	0.0183649	
1.554	0.0184039	0.0184039	
1.56	0.0184428	0.0184428	
1.566	0.0184814	0.0184814	
1.572	0.0185199	0.0185199	
1.578	0.0185582	0.0185582	
1.584	0.0185964	0.0185964	
1.59	0.0186343	0.0186343	
1.596	0.0186721	0.0186721	
1.602	0.0187097	0.0187097	
1.608	0.0187472	0.0187472	
1.614	0.0187844	0.0187844	
1.62	0.0188216	0.0188216	
1.626	0.0188585	0.0188585	
1.632	0.0188953	0.0188953	
1.638	0.0189319	0.0189319	
1.644	0.0189683	0.0189683	
1.65	0.0190046	0.0190046	
1.656	0.0190407	0.0190407	
1.662	0.0190767	0.0190767	
1.668	0.0191125	0.0191125	
1.674	0.0191481	0.0191481	
1.68	0.0191836	0.0191836	
1.686	0.0192189	0.0192189	
1.692	0.019254	0.019254	
1.698	0.019289	0.019289	
1.704	0.0193239	0.0193239	
1.71	0.0193586	0.0193586	
1.716	0.0193931	0.0193931	
1.722	0.0194275	0.0194275	
1.728	0.0194617	0.0194617	
1.734	0.0194957	0.0194957	
1.74	0.0195297	0.0195297	
1.746	0.0195634	0.0195634	
1.752	0.019597	0.019597	
1.758	0.0196305	0.0196305	
1.764	0.0196638	0.0196638	
1.77	0.019697	0.019697	
1.776	0.01973	0.01973	
1.782	0.0197628	0.0197628	
1.788	0.0197955	0.0197955	
1.794	0.0198281	0.0198281	
1.8	0.0198605	0.0198605	
1.806	0.0198928	0.0198928	
1.812	0.019925	0.019925	
1.818	0.019957	0.019957	
1.824	0.0199888	0.0199888	
1.83	0.0200205	0.0200205	
1.836	0.0200521	0.0200521	
1.842	0.0200835	0.0200835	
1.848	0.0201148	0.0201148	
1.854	0.020146	0.020146	
1.86	0.020177	0.020177	
1.866	0.0202078	0.0202078	
1.872	0.0202386	0.0202386	
1.878	0.0202692	0.0202692	
1.884	0.0202996	0.0202996	
1.89	0.02033	0.02033	
1.896	0.0203602	0.0203602	
1.902	0.0203902	0.0203902	
1.908	0.0204202	0.0204202	
1.914	0.02045	0.02045	
1.92	0.0204796	0.0204796	
1.926	0.0205092	0.0205092	
1.932	0.0205386	0.0205386	
1.938	0.0205678	0.0205678	
1.944	0.020597	0.020597	
1.95	0.020626	0.020626	
1.956	0.0206549	0.0206549	
1.962	0.0206837	0.0206837	
1.968	0.0207123	0.0207123	
1.974	0.0207408	0.0207408	
1.98	0.0207692	0.0207692	
1.986	0.0207975	0.0207975	
1.992	0.0208256	0.0208256	
1.998	0.0208536	0.0208536	
2.004	0.0208815	0.0208815	
2.01	0.0209093	0.0209093	
2.016	0.0209369	0.0209369	
2.022	0.0209644	0.0209644	
2.028	0.0209919	0.0209919	
2.034	0.0210191	0.0210191	
2.04	0.0210463	0.0210463	
2.046	0.0210734	0.0210734	
2.052	0.0211003	0.0211003	
2.058	0.0211271	0.0211271	
2.064	0.0211538	0.0211538	
2.07	0.0211804	0.0211804	
2.076	0.0212068	0.0212068	
2.082	0.0212332	0.0212332	
2.088	0.0212594	0.0212594	
2.094	0.0212855	0.0212855	
2.1	0.0213116	0.0213116	
2.106	0.0213374	0.0213374	
2.112	0.0213632	0.0213632	
2.118	0.0213889	0.0213889	
2.124	0.0214145	0.0214145	
2.13	0.0214399	0.0214399	
2.136	0.0214652	0.0214652	
2.142	0.0214905	0.0214905	
2.148	0.0215156	0.0215156	
2.154	0.0215406	0.0215406	
2.16	0.0215655	0.0215655	
2.166	0.0215903	0.0215903	
2.172	0.021615	0.021615	
2.178	0.0216396	0.0216396	
2.184	0.0216641	0.0216641	
2.19	0.0216884	0.0216884	
2.196	0.0217127	0.0217127	
2.202	0.0217369	0.0217369	
2.208	0.0217609	0.0217609	
2.214	0.0217849	0.0217849	
2.22	0.0218088	0.0218088	
2.226	0.0218325	0.0218325	
2.232	0.0218562	0.0218562	
2.238	0.0218797	0.0218797	
2.244	0.0219032	0.0219032	
2.25	0.0219265	0.0219265	
2.256	0.0219498	0.0219498	
2.262	0.0219729	0.0219729	
2.268	0.021996	0.021996	
2.274	0.0220189	0.0220189	
2.28	0.0220418	0.0220418	
2.286	0.0220645	0.0220645	
2.292	0.0220872	0.0220872	
2.298	0.0221098	0.0221098	
2.304	0.0221322	0.0221322	
2.31	0.0221546	0.0221546	
2.316	0.0221769	0.0221769	
2.322	0.0221991	0.0221991	
2.328	0.0222212	0.0222212	
2.334	0.0222432	0.0222432	
2.34	0.0222651	0.0222651	
2.346	0.0222869	0.0222869	
2.352	0.0223086	0.0223086	
2.358	0.0223303	0.0223303	
2.364	0.0223518	0.0223518	
2.37	0.0223733	0.0223733	
2.376	0.0223946	0.0223946	
2.382	0.0224159	0.0224159	
2.388	0.0224371	0.0224371	
2.394	0.0224582	0.0224582	
2.4	0.0224792	0.0224792	
2.406	0.0225001	0.0225001	
2.412	0.0225209	0.0225209	
2.418	0.0225417	0.0225417	
2.424	0.0225623	0.0225623	
2.43	0.0225829	0.0225829	
2.436	0.0226034	0.0226034	
2.442	0.0226238	0.0226238	
2.448	0.0226441	0.0226441	
2.454	0.0226643	0.0226643	
2.46	0.0226845	0.0226845	
2.466	0.0227045	0.0227045	
2.472	0.0227245	0.0227245	
2.478	0.0227444	0.0227444	
2.484	0.0227642	0.0227642	
2.49	0.0227839	0.0227839	
2.496	0.0228036	0.0228036	
2.502	0.0228232	0.0228232	
2.508	0.0228426	0.0228426	
2.514	0.0228621	0.0228621	
2.52	0.0228814	0.0228814	
2.526	0.0229006	0.0229006	
2.532	0.0229198	0.0229198	
2.538	0.0229389	0.0229389	
2.544	0.0229579	0.0229579	
2.55	0.0229768	0.0229768	
2.556	0.0229957	0.0229957	
2.562	0.0230145	0.0230145	
2.568	0.0230332	0.0230332	
2.574	0.0230518	0.0230518	
2.58	0.0230704	0.0230704	
2.586	0.0230888	0.0230888	
2.592	0.0231072	0.0231072	
2.598	0.0231256	0.0231256	
2.604	0.0231438	0.0231438	
2.61	0.023162	0.023162	
2.616	0.0231801	0.0231801	
2.622	0.0231981	0.0231981	
