0.143333	0.999998	0.999998	0.999998	0.999997	0.999996	0.999992	0.999984	
0.146667	0.999998	0.999998	0.999998	0.999997	0.999996	0.999992	0.999984	
0.15	0.999998	0.999998	0.999998	0.999997	0.999996	0.999992	0.999983	
0.153333	0.999998	0.999998	0.999998	0.999997	0.999996	0.999992	0.999983	
0.156667	0.999998	0.999998	0.999997	0.999997	0.999996	0.999992	0.999983	
0.16	0.999998	0.999998	0.999997	0.999997	0.999995	0.999991	0.999982	
0.163333	0.999997	0.999997	0.999997	0.999997	0.999995	0.999991	0.999982	
0.166667	0.999997	0.999997	0.999997	0.999997	0.999995	0.999991	0.999982	
0.17	0.999997	0.999997	0.999997	0.999997	0.999995	0.999991	0.999982	
0.173333	0.999997	0.999997	0.999997	0.999997	0.999995	0.999991	0.999981	
0.176667	0.999997	0.999997	0.999997	0.999997	0.999995	0.999991	0.999981	
0.18	0.999997	0.999997	0.999997	0.999997	0.999995	0.99999	0.999981	
0.183333	0.999997	0.999997	0.999997	0.999997	0.999995	0.99999	0.99998	
0.186667	0.999997	0.999997	0.999997	0.999996	0.999995	0.99999	0.99998	
0.19	0.999997	0.999997	0.999997	0.999996	0.999995	0.99999	0.99998	
0.193333	0.999997	0.999997	0.999997	0.999996	0.999995	0.99999	0.999979	
0.196667	0.999997	0.999997	0.999997	0.999996	0.999994	0.99999	0.999979	
0.2	0.999997	0.999997	0.999997	0.999996	0.999994	0.99999	0.999979	
0.203333	0.999997	0.999997	0.999997	0.999996	0.999994	0.999989	0.999979	
0.206667	0.999997	0.999997	0.999997	0.999996	0.999994	0.999989	0.999978	
0.21	0.999997	0.999997	0.999997	0.999996	0.999994	0.999989	0.999978	
0.213333	0.999997	0.999997	0.999997	0.999996	0.999994	0.999989	0.999978	
0.216667	0.999997	0.999997	0.999997	0.999996	0.999994	0.999989	0.999977	
0.22	0.999997	0.999997	0.999996	0.999996	0.999994	0.999989	0.999977	
0.223333	0.999997	0.999997	0.999996	0.999996	0.999994	0.999988	0.999977	
0.226667	0.999997	0.999996	0.999996	0.999996	0.999994	0.999988	0.999977	
0.23	0.999996	0.999996	0.999996	0.999996	0.999994	0.999988	0.999976	
0.233333	0.999996	0.999996	0.999996	0.999996	0.999993	0.999988	0.999976	
0.236667	0.999996	0.999996	0.999996	0.999996	0.999993	0.999988	0.999976	
0.24	0.999996	0.999996	0.999996	0.999995	0.999993	0.999988	0.999976	
0.243333	0.999996	0.999996	0.999996	0.999995	0.999993	0.999988	0.999975	
0.246667	0.999996	0.999996	0.999996	0.999995	0.999993	0.999987	0.999975	
0.25	0.999996	0.999996	0.999996	0.999995	0.999993	0.999987	0.999975	
0.253333	0.999996	0.999996	0.999996	0.999995	0.999993	0.999987	0.999974	
0.256667	0.999996	0.999996	0.999996	0.999995	0.999993	0.999987	0.999974	
0.26	0.999996	0.999996	0.999996	0.999995	0.999993	0.999987	0.999974	
0.263333	0.999996	0.999996	0.999996	0.999995	0.999993	0.999987	0.999974	
0.266667	0.999996	0.999996	0.999996	0.999995	0.999993	0.999986	0.999973	
0.27	0.999996	0.999996	0.999996	0.999995	0.999993	0.999986	0.999973	
0.273333	0.999996	0.999996	0.999996	0.999995	0.999992	0.999986	0.999973	
0.276667	0.999996	0.999996	0.999996	0.999995	0.999992	0.999986	0.999973	
0.28	0.999996	0.999996	0.999996	0.999995	0.999992	0.999986	0.999972	
0.283333	0.999996	0.999996	0.999995	0.999995	0.999992	0.999986	0.999972	
0.286667	0.999996	0.999996	0.999995	0.999995	0.999992	0.999986	0.999972	
0.29	0.999996	0.999996	0.999995	0.999995	0.999992	0.999985	0.999972	
0.293333	0.999996	0.999995	0.999995	0.999994	0.999992	0.999985	0.999971	
0.296667	0.999995	0.999995	0.999995	0.999994	0.999992	0.999985	0.999971	
0.3	0.999995	0.999995	0.999995	0.999994	0.999992	0.999985	0.999971	
0.303333	0.999995	0.999995	0.999995	0.999994	0.999992	0.999985	0.99997	
0.306667	0.999995	0.999995	0.999995	0.999994	0.999992	0.999985	0.99997	
0.31	0.999995	0.999995	0.999995	0.999994	0.999991	0.999985	0.99997	
0.313333	0.999995	0.999995	0.999995	0.999994	0.999991	0.999984	0.99997	
0.316667	0.999995	0.999995	0.999995	0.999994	0.999991	0.999984	0.999969	
0.32	0.999995	0.999995	0.999995	0.999994	0.999991	0.999984	0.999969	
0.323333	0.999995	0.999995	0.999995	0.999994	0.999991	0.999984	0.999969	
0.326667	0.999995	0.999995	0.999995	0.999994	0.999991	0.999984	0.999969	
0.33	0.999995	0.999995	0.999995	0.999994	0.999991	0.999984	0.999968	
0.333333	0.999995	0.999995	0.999995	0.999994	0.999991	0.999984	0.999968	
0.336667	0.999995	0.999995	0.999995	0.999994	0.999991	0.999983	0.999968	
0.34	0.999995	0.999995	0.999995	0.999994	0.999991	0.999983	0.999968	
0.343333	0.999995	0.999995	0.999995	0.999994	0.999991	0.999983	0.999967	
0.346667	0.999995	0.999995	0.999994	0.999994	0.99999	0.999983	0.999967	
0.35	0.999995	0.999995	0.999994	0.999993	0.99999	0.999983	0.999967	
0.353333	0.999995	0.999995	0.999994	0.999993	0.99999	0.999983	0.999967	
0.356667	0.999995	0.999995	0.999994	0.999993	0.99999	0.999982	0.999966	
0.36	0.999994	0.999994	0.999994	0.999993	0.99999	0.999982	0.999966	
0.363333	0.999994	0.999994	0.999994	0.999993	0.99999	0.999982	0.999966	
0.366667	0.999994	0.999994	0.999994	0.999993	0.99999	0.999982	0.999966	
0.37	0.999994	0.999994	0.999994	0.999993	0.99999	0.999982	0.999965	
0.373333	0.999994	0.999994	0.999994	0.999993	0.99999	0.999982	0.999965	
0.376667	0.999994	0.999994	0.999994	0.999993	0.99999	0.999982	0.999965	
0.38	0.999994	0.999994	0.999994	0.999993	0.99999	0.999981	0.999965	
0.383333	0.999994	0.999994	0.999994	0.999993	0.99999	0.999981	0.999964	
0.386667	0.999994	0.999994	0.999994	0.999993	0.999989	0.999981	0.999964	
0.39	0.999994	0.999994	0.999994	0.999993	0.999989	0.999981	0.999964	
0.393333	0.999994	0.999994	0.999994	0.999993	0.999989	0.999981	0.999964	
0.396667	0.999994	0.999994	0.999994	0.999993	0.999989	0.999981	0.999963	
0.4	0.999994	0.999994	0.999994	0.999993	0.999989	0.999981	0.999963	
0.403333	0.999994	0.999994	0.999994	0.999992	0.999989	0.99998	0.999963	
0.406667	0.999994	0.999994	0.999993	0.999992	0.999989	0.99998	0.999962	
0.41	0.999994	0.999994	0.999993	0.999992	0.999989	0.99998	0.999962	
0.413333	0.999994	0.999994	0.999993	0.999992	0.999989	0.99998	0.999962	
0.416667	0.999994	0.999994	0.999993	0.999992	0.999989	0.99998	0.999962	
0.42	0.999994	0.999994	0.999993	0.999992	0.999989	0.99998	0.999962	
0.423333	0.999994	0.999993	0.999993	0.999992	0.999988	0.99998	0.999961	
0.426667	0.999993	0.999993	0.999993	0.999992	0.999988	0.999979	0.999961	
0.43	0.999993	0.999993	0.999993	0.999992	0.999988	0.999979	0.999961	
0.433333	0.999993	0.999993	0.999993	0.999992	0.999988	0.999979	0.999961	
0.436667	0.999993	0.999993	0.999993	0.999992	0.999988	0.999979	0.99996	
0.44	0.999993	0.999993	0.999993	0.999992	0.999988	0.999979	0.99996	
0.443333	0.999993	0.999993	0.999993	0.999992	0.999988	0.999979	0.99996	
0.446667	0.999993	0.999993	0.999993	0.999992	0.999988	0.999979	0.99996	
0.45	0.999993	0.999993	0.999993	0.999992	0.999988	0.999978	0.999959	
0.453333	0.999993	0.999993	0.999993	0.999992	0.999988	0.999978	0.999959	
0.456667	0.999993	0.999993	0.999993	0.999991	0.999988	0.999978	0.999959	
0.46	0.999993	0.999993	0.999993	0.999991	0.999988	0.999978	0.999959	
0.463333	0.999993	0.999993	0.999993	0.999991	0.999987	0.999978	0.999958	
0.466667	0.999993	0.999993	0.999993	0.999991	0.999987	0.999978	0.999958	
0.47	0.999993	0.999993	0.999992	0.999991	0.999987	0.999978	0.999958	
0.473333	0.999993	0.999993	0.999992	0.999991	0.999987	0.999977	0.999958	
0.476667	0.999993	0.999993	0.999992	0.999991	0.999987	0.999977	0.999957	
0.48	0.999993	0.999993	0.999992	0.999991	0.999987	0.999977	0.999957	
0.483333	0.999993	0.999993	0.999992	0.999991	0.999987	0.999977	0.999957	
0.486667	0.999993	0.999993	0.999992	0.999991	0.999987	0.999977	0.999957	
0.49	0.999993	0.999992	0.999992	0.999991	0.999987	0.999977	0.999956	
0.493333	0.999992	0.999992	0.999992	0.999991	0.999987	0.999977	0.999956	
0.496667	0.999992	0.999992	0.999992	0.999991	0.999987	0.999977	0.999956	
0.5	0.999992	0.999992	0.999992	0.999991	0.999987	0.999976	0.999956	
0.503333	0.999992	0.999992	0.999992	0.999991	0.999986	0.999976	0.999955	
0.506667	0.999992	0.999992	0.999992	0.999991	0.999986	0.999976	0.999955	
0.51	0.999992	0.999992	0.999992	0.99999	0.999986	0.999976	0.999955	
0.513333	0.999992	0.999992	0.999992	0.99999	0.999986	0.999976	0.999955	
0.516667	0.999992	0.999992	0.999992	0.99999	0.999986	0.999976	0.999954	
0.52	0.999992	0.999992	0.999992	0.99999	0.999986	0.999976	0.999954	
0.523333	0.999992	0.999992	0.999992	0.99999	0.999986	0.999975	0.999954	
0.526667	0.999992	0.999992	0.999992	0.99999	0.999986	0.999975	0.999954	
0.53	0.999992	0.999992	0.999992	0.99999	0.999986	0.999975	0.999953	
0.533333	0.999992	0.999992	0.999991	0.99999	0.999986	0.999975	0.999953	
0.536667	0.999992	0.999992	0.999991	0.99999	0.999986	0.999975	0.999953	
0.54	0.999992	0.999992	0.999991	0.99999	0.999985	0.999975	0.999953	
0.543333	0.999992	0.999992	0.999991	0.99999	0.999985	0.999975	0.999953	
0.546667	0.999992	0.999992	0.999991	0.99999	0.999985	0.999974	0.999952	
0.55	0.999992	0.999992	0.999991	0.99999	0.999985	0.999974	0.999952	
0.553333	0.999992	0.999992	0.999991	0.99999	0.999985	0.999974	0.999952	
0.556667	0.999992	0.999991	0.999991	0.99999	0.999985	0.999974	0.999952	
0.56	0.999991	0.999991	0.999991	0.99999	0.999985	0.999974	0.999951	
0.563333	0.999991	0.999991	0.999991	0.999989	0.999985	0.999974	0.999951	
0.566667	0.999991	0.999991	0.999991	0.999989	0.999985	0.999974	0.999951	
0.57	0.999991	0.999991	0.999991	0.999989	0.999985	0.999973	0.999951	
0.573333	0.999991	0.999991	0.999991	0.999989	0.999985	0.999973	0.99995	
0.576667	0.999991	0.999991	0.999991	0.999989	0.999985	0.999973	0.99995	
0.58	0.999991	0.999991	0.999991	0.999989	0.999984	0.999973	0.99995	
0.583333	0.999991	0.999991	0.999991	0.999989	0.999984	0.999973	0.99995	
0.586667	0.999991	0.999991	0.999991	0.999989	0.999984	0.999973	0.999949	
0.59	0.999991	0.999991	0.999991	0.999989	0.999984	0.999973	0.999949	
0.593333	0.999991	0.999991	0.999991	0.999989	0.999984	0.999973	0.999949	
0.596667	0.999991	0.999991	0.99999	0.999989	0.999984	0.999972	0.999949	
0.6	0.999991	0.999991	0.99999	0.999989	0.999984	0.999972	0.999949	
0.603333	0.999991	0.999991	0.99999	0.999989	0.999984	0.999972	0.999948	
0.606667	0.999991	0.999991	0.99999	0.999989	0.999984	0.999972	0.999948	
0.61	0.999991	0.999991	0.99999	0.999989	0.999984	0.999972	0.999948	
0.613333	0.999991	0.999991	0.99999	0.999989	0.999984	0.999972	0.999948	
0.616667	0.999991	0.999991	0.99999	0.999989	0.999984	0.999972	0.999947	
0.62	0.999991	0.999991	0.99999	0.999988	0.999983	0.999971	0.999947	
0.623333	0.999991	0.99999	0.99999	0.999988	0.999983	0.999971	0.999947	
0.626667	0.99999	0.99999	0.99999	0.999988	0.999983	0.999971	0.999947	
0.63	0.99999	0.99999	0.99999	0.999988	0.999983	0.999971	0.999946	
0.633333	0.99999	0.99999	0.99999	0.999988	0.999983	0.999971	0.999946	
0.636667	0.99999	0.99999	0.99999	0.999988	0.999983	0.999971	0.999946	
0.64	0.99999	0.99999	0.99999	0.999988	0.999983	0.999971	0.999946	
0.643333	0.99999	0.99999	0.99999	0.999988	0.999983	0.99997	0.999946	
0.646667	0.99999	0.99999	0.99999	0.999988	0.999983	0.99997	0.999945	
0.65	0.99999	0.99999	0.99999	0.999988	0.999983	0.99997	0.999945	
0.653333	0.99999	0.99999	0.99999	0.999988	0.999983	0.99997	0.999945	
0.656667	0.99999	0.99999	0.99999	0.999988	0.999983	0.99997	0.999945	
0.66	0.99999	0.99999	0.999989	0.999988	0.999982	0.99997	0.999944	
0.663333	0.99999	0.99999	0.999989	0.999988	0.999982	0.99997	0.999944	
0.666667	0.99999	0.99999	0.999989	0.999988	0.999982	0.99997	0.999944	
0.67	0.99999	0.99999	0.999989	0.999988	0.999982	0.999969	0.999944	
0.673333	0.99999	0.99999	0.999989	0.999987	0.999982	0.999969	0.999943	
0.676667	0.99999	0.99999	0.999989	0.999987	0.999982	0.999969	0.999943	
0.68	0.99999	0.99999	0.999989	0.999987	0.999982	0.999969	0.999943	
0.683333	0.99999	0.99999	0.999989	0.999987	0.999982	0.999969	0.999943	
0.686667	0.99999	0.99999	0.999989	0.999987	0.999982	0.999969	0.999943	
0.69	0.99999	0.999989	0.999989	0.999987	0.999982	0.999969	0.999942	
0.693333	0.999989	0.999989	0.999989	0.999987	0.999982	0.999968	0.999942	
0.696667	0.999989	0.999989	0.999989	0.999987	0.999981	0.999968	0.999942	
0.7	0.999989	0.999989	0.999989	0.999987	0.999981	0.999968	0.999942	
0.703333	0.999989	0.999989	0.999989	0.999987	0.999981	0.999968	0.999941	
0.706667	0.999989	0.999989	0.999989	0.999987	0.999981	0.999968	0.999941	
0.71	0.999989	0.999989	0.999989	0.999987	0.999981	0.999968	0.999941	
0.713333	0.999989	0.999989	0.999989	0.999987	0.999981	0.999968	0.999941	
0.716667	0.999989	0.999989	0.999989	0.999987	0.999981	0.999968	0.999941	
0.72	0.999989	0.999989	0.999989	0.999987	0.999981	0.999967	0.99994	
0.723333	0.999989	0.999989	0.999988	0.999987	0.999981	0.999967	0.99994	
0.726667	0.999989	0.999989	0.999988	0.999986	0.999981	0.999967	0.99994	
0.73	0.999989	0.999989	0.999988	0.999986	0.999981	0.999967	0.99994	
0.733333	0.999989	0.999989	0.999988	0.999986	0.999981	0.999967	0.999939	
0.736667	0.999989	0.999989	0.999988	0.999986	0.99998	0.999967	0.999939	
0.74	0.999989	0.999989	0.999988	0.999986	0.99998	0.999967	0.999939	
0.743333	0.999989	0.999989	0.999988	0.999986	0.99998	0.999966	0.999939	
0.746667	0.999989	0.999989	0.999988	0.999986	0.99998	0.999966	0.999939	
0.75	0.999989	0.999989	0.999988	0.999986	0.99998	0.999966	0.999938	
0.753333	0.999989	0.999989	0.999988	0.999986	0.99998	0.999966	0.999938	
0.756667	0.999989	0.999988	0.999988	0.999986	0.99998	0.999966	0.999938	
0.76	0.999988	0.999988	0.999988	0.999986	0.99998	0.999966	0.999938	
0.763333	0.999988	0.999988	0.999988	0.999986	0.99998	0.999966	0.999937	
0.766667	0.999988	0.999988	0.999988	0.999986	0.99998	0.999966	0.999937	
0.77	0.999988	0.999988	0.999988	0.999986	0.99998	0.999965	0.999937	
0.773333	0.999988	0.999988	0.999988	0.999986	0.99998	0.999965	0.999937	
0.776667	0.999988	0.999988	0.999988	0.999986	0.999979	0.999965	0.999936	
0.78	0.999988	0.999988	0.999988	0.999986	0.999979	0.999965	0.999936	
0.783333	0.999988	0.999988	0.999988	0.999985	0.999979	0.999965	0.999936	
0.786667	0.999988	0.999988	0.999987	0.999985	0.999979	0.999965	0.999936	
0.79	0.999988	0.999988	0.999987	0.999985	0.999979	0.999965	0.999936	
0.793333	0.999988	0.999988	0.999987	0.999985	0.999979	0.999964	0.999935	
0.796667	0.999988	0.999988	0.999987	0.999985	0.999979	0.999964	0.999935	
0.8	0.999988	0.999988	0.999987	0.999985	0.999979	0.999964	0.999935	
0.803333	0.999988	0.999988	0.999987	0.999985	0.999979	0.999964	0.999935	
0.806667	0.999988	0.999988	0.999987	0.999985	0.999979	0.999964	0.999935	
0.81	0.999988	0.999988	0.999987	0.999985	0.999979	0.999964	0.999934	
0.813333	0.999988	0.999988	0.999987	0.999985	0.999979	0.999964	0.999934	
0.816667	0.999988	0.999988	0.999987	0.999985	0.999978	0.999964	0.999934	
0.82	0.999988	0.999988	0.999987	0.999985	0.999978	0.999963	0.999934	
0.823333	0.999988	0.999987	0.999987	0.999985	0.999978	0.999963	0.999933	
0.826667	0.999987	0.999987	0.999987	0.999985	0.999978	0.999963	0.999933	
0.83	0.999987	0.999987	0.999987	0.999985	0.999978	0.999963	0.999933	
0.833333	0.999987	0.999987	0.999987	0.999985	0.999978	0.999963	0.999933	
0.836667	0.999987	0.999987	0.999987	0.999984	0.999978	0.999963	0.999933	
0.84	0.999987	0.999987	0.999987	0.999984	0.999978	0.999963	0.999932	
0.843333	0.999987	0.999987	0.999987	0.999984	0.999978	0.999962	0.999932	
0.846667	0.999987	0.999987	0.999987	0.999984	0.999978	0.999962	0.999932	
0.85	0.999987	0.999987	0.999986	0.999984	0.999978	0.999962	0.999932	
0.853333	0.999987	0.999987	0.999986	0.999984	0.999978	0.999962	0.999931	
0.856667	0.999987	0.999987	0.999986	0.999984	0.999977	0.999962	0.999931	
0.86	0.999987	0.999987	0.999986	0.999984	0.999977	0.999962	0.999931	
0.863333	0.999987	0.999987	0.999986	0.999984	0.999977	0.999962	0.999931	
0.866667	0.999987	0.999987	0.999986	0.999984	0.999977	0.999962	0.999931	
0.87	0.999987	0.999987	0.999986	0.999984	0.999977	0.999961	0.99993	
0.873333	0.999987	0.999987	0.999986	0.999984	0.999977	0.999961	0.99993	
0.876667	0.999987	0.999987	0.999986	0.999984	0.999977	0.999961	0.99993	
0.88	0.999987	0.999987	0.999986	0.999984	0.999977	0.999961	0.99993	
0.883333	0.999987	0.999987	0.999986	0.999984	0.999977	0.999961	0.999929	
0.886667	0.999987	0.999987	0.999986	0.999984	0.999977	0.999961	0.999929	
0.89	0.999987	0.999986	0.999986	0.999984	0.999977	0.999961	0.999929	
0.893333	0.999987	0.999986	0.999986	0.999983	0.999977	0.999961	0.999929	
0.896667	0.999986	0.999986	0.999986	0.999983	0.999976	0.99996	0.999929	
0.9	0.999986	0.999986	0.999986	0.999983	0.999976	0.99996	0.999928	
0.903333	0.999986	0.999986	0.999986	0.999983	0.999976	0.99996	0.999928	
0.906667	0.999986	0.999986	0.999986	0.999983	0.999976	0.99996	0.999928	
0.91	0.999986	0.999986	0.999986	0.999983	0.999976	0.99996	0.999928	
0.913333	0.999986	0.999986	0.999986	0.999983	0.999976	0.99996	0.999928	
0.916667	0.999986	0.999986	0.999985	0.999983	0.999976	0.99996	0.999927	
0.92	0.999986	0.999986	0.999985	0.999983	0.999976	0.999959	0.999927	
0.923333	0.999986	0.999986	0.999985	0.999983	0.999976	0.999959	0.999927	
0.926667	0.999986	0.999986	0.999985	0.999983	0.999976	0.999959	0.999927	
0.93	0.999986	0.999986	0.999985	0.999983	0.999976	0.999959	0.999926	
0.933333	0.999986	0.999986	0.999985	0.999983	0.999976	0.999959	0.999926	
0.936667	0.999986	0.999986	0.999985	0.999983	0.999975	0.999959	0.999926	
0.94	0.999986	0.999986	0.999985	0.999983	0.999975	0.999959	0.999926	
0.943333	0.999986	0.999986	0.999985	0.999983	0.999975	0.999959	0.999926	
0.946667	0.999986	0.999986	0.999985	0.999982	0.999975	0.999958	0.999925	
0.95	0.999986	0.999986	0.999985	0.999982	0.999975	0.999958	0.999925	
0.953333	0.999986	0.999986	0.999985	0.999982	0.999975	0.999958	0.999925	
0.956667	0.999986	0.999985	0.999985	0.999982	0.999975	0.999958	0.999925	
0.96	0.999986	0.999985	0.999985	0.999982	0.999975	0.999958	0.999925	
0.963333	0.999985	0.999985	0.999985	0.999982	0.999975	0.999958	0.999924	
0.966667	0.999985	0.999985	0.999985	0.999982	0.999975	0.999958	0.999924	
0.97	0.999985	0.999985	0.999985	0.999982	0.999975	0.999958	0.999924	
0.973333	0.999985	0.999985	0.999985	0.999982	0.999975	0.999957	0.999924	
0.976667	0.999985	0.999985	0.999985	0.999982	0.999974	0.999957	0.999923	
0.98	0.999985	0.999985	0.999984	0.999982	0.999974	0.999957	0.999923	
0.983333	0.999985	0.999985	0.999984	0.999982	0.999974	0.999957	0.999923	
0.986667	0.999985	0.999985	0.999984	0.999982	0.999974	0.999957	0.999923	
0.99	0.999985	0.999985	0.999984	0.999982	0.999974	0.999957	0.999923	
0.993333	0.999985	0.999985	0.999984	0.999982	0.999974	0.999957	0.999922	
0.996667	0.999985	0.999985	0.999984	0.999982	0.999974	0.999956	0.999922	
1	0.999985	0.999985	0.999984	0.999982	0.999974	0.999956	0.999922	
1.00333	0.999985	0.999985	0.999984	0.999981	0.999974	0.999956	0.999922	
1.00667	0.999985	0.999985	0.999984	0.999981	0.999974	0.999956	0.999922	
1.01	0.999985	0.999985	0.999984	0.999981	0.999974	0.999956	0.999921	
1.01333	0.999985	0.999985	0.999984	0.999981	0.999974	0.999956	0.999921	
1.01667	0.999985	0.999985	0.999984	0.999981	0.999974	0.999956	0.999921	
1.02	0.999985	0.999985	0.999984	0.999981	0.999973	0.999956	0.999921	
1.02333	0.999985	0.999984	0.999984	0.999981	0.999973	0.999955	0.99992	
1.02667	0.999985	0.999984	0.999984	0.999981	0.999973	0.999955	0.99992	
1.03	0.999984	0.999984	0.999984	0.999981	0.999973	0.999955	0.99992	
1.03333	0.999984	0.999984	0.999984	0.999981	0.999973	0.999955	0.99992	
1.03667	0.999984	0.999984	0.999984	0.999981	0.999973	0.999955	0.99992	
1.04	0.999984	0.999984	0.999984	0.999981	0.999973	0.999955	0.999919	
1.04333	0.999984	0.999984	0.999983	0.999981	0.999973	0.999955	0.999919	
1.04667	0.999984	0.999984	0.999983	0.999981	0.999973	0.999955	0.999919	
1.05	0.999984	0.999984	0.999983	0.999981	0.999973	0.999954	0.999919	
1.05333	0.999984	0.999984	0.999983	0.999981	0.999973	0.999954	0.999919	
1.05667	0.999984	0.999984	0.999983	0.99998	0.999973	0.999954	0.999918	
1.06	0.999984	0.999984	0.999983	0.99998	0.999972	0.999954	0.999918	
1.06333	0.999984	0.999984	0.999983	0.99998	0.999972	0.999954	0.999918	
1.06667	0.999984	0.999984	0.999983	0.99998	0.999972	0.999954	0.999918	
1.07	0.999984	0.999984	0.999983	0.99998	0.999972	0.999954	0.999918	
1.07333	0.999984	0.999984	0.999983	0.99998	0.999972	0.999954	0.999917	
1.07667	0.999984	0.999984	0.999983	0.99998	0.999972	0.999953	0.999917	
1.08	0.999984	0.999984	0.999983	0.99998	0.999972	0.999953	0.999917	
1.08333	0.999984	0.999984	0.999983	0.99998	0.999972	0.999953	0.999917	
1.08667	0.999984	0.999984	0.999983	0.99998	0.999972	0.999953	0.999916	
1.09	0.999984	0.999983	0.999983	0.99998	0.999972	0.999953	0.999916	
1.09333	0.999984	0.999983	0.999983	0.99998	0.999972	0.999953	0.999916	
1.09667	0.999984	0.999983	0.999983	0.99998	0.999972	0.999953	0.999916	
1.1	0.999983	0.999983	0.999983	0.99998	0.999971	0.999953	0.999916	
1.10333	0.999983	0.999983	0.999983	0.99998	0.999971	0.999952	0.999915	
1.10667	0.999983	0.999983	0.999982	0.99998	0.999971	0.999952	0.999915	
1.11	0.999983	0.999983	0.999982	0.99998	0.999971	0.999952	0.999915	
1.11333	0.999983	0.999983	0.999982	0.999979	0.999971	0.999952	0.999915	
1.11667	0.999983	0.999983	0.999982	0.999979	0.999971	0.999952	0.999915	
1.12	0.999983	0.999983	0.999982	0.999979	0.999971	0.999952	0.999914	
1.12333	0.999983	0.999983	0.999982	0.999979	0.999971	0.999952	0.999914	
1.12667	0.999983	0.999983	0.999982	0.999979	0.999971	0.999952	0.999914	
1.13	0.999983	0.999983	0.999982	0.999979	0.999971	0.999951	0.999914	
1.13333	0.999983	0.999983	0.999982	0.999979	0.999971	0.999951	0.999914	
1.13667	0.999983	0.999983	0.999982	0.999979	0.999971	0.999951	0.999913	
1.14	0.999983	0.999983	0.999982	0.999979	0.99997	0.999951	0.999913	
1.14333	0.999983	0.999983	0.999982	0.999979	0.99997	0.999951	0.999913	
1.14667	0.999983	0.999983	0.999982	0.999979	0.99997	0.999951	0.999913	
1.15	0.999983	0.999983	0.999982	0.999979	0.99997	0.999951	0.999913	
1.15333	0.999983	0.999983	0.999982	0.999979	0.99997	0.99995	0.999912	
